year,state,state_code,chamber,district,race,candidate,party,votes,percentage,winner,incumbent
2010,Alabama,AL,State House,21,general,Jim Patterson,Republican,6654,51.7,True,False
2010,Alabama,AL,State House,21,general,Randy Hinshaw,Democratic,6201,48.2,False,True
2010,Alabama,AL,State House,22,general,Wayne Johnson,Republican,9523,64.7,True,False
2010,Alabama,AL,State House,22,general,Butch Taylor,Democratic,5177,35.2,False,False
2010,Alabama,AL,State House,23,general,John Robinson,Democratic,7782,90.0,True,True
2010,Alabama,AL,State House,24,general,Todd Greeson,Republican,7967,53.3,True,True
2010,Alabama,AL,State House,24,general,Nathaniel Ledbetter,Democratic,6971,46.7,False,False
2010,Alabama,AL,State House,25,general,Mac McCutcheon,Republican,17822,98.3,True,True
2010,Alabama,AL,State House,26,general,Kerry Rich,Republican,7203,59.5,True,False
2010,Alabama,AL,State House,26,general,Randall White,Democratic,4873,40.3,False,False
2010,Alabama,AL,State House,27,general,Wes Long,Republican,8238,53.2,True,False
2010,Alabama,AL,State House,27,general,Jeff McLaughlin,Democratic,7225,46.7,False,True
2010,Alabama,AL,State House,28,general,Craig Ford,Democratic,8208,96.8,True,True
2010,Alabama,AL,State House,29,general,Becky Nordgren,Republican,5845,51.9,True,False
2010,Alabama,AL,State House,29,general,Jack Page,Democratic,5406,48.0,False,True
2010,Alabama,AL,State House,30,general,Blaine Galliher,Republican,10979,72.4,True,True
2010,Alabama,AL,State House,30,general,Wally Burns,Democratic,4153,27.4,False,False
2010,Alabama,AL,State House,31,general,Barry Mask,Republican,13104,98.4,True,True
2010,Alabama,AL,State House,32,general,Barbara Bigsby-Boyd,Democratic,7240,71.3,True,True
2010,Alabama,AL,State House,32,general,Ron Struzik,Republican,2905,28.6,False,False
2010,Alabama,AL,State House,33,general,Ron Johnson,Republican,9567,98.2,True,True
2010,Alabama,AL,State House,34,general,Elwyn Thomas,Republican,13515,99.1,True,True
2010,Alabama,AL,State House,35,general,Steve Hurst,Democratic,6722,51.6,True,True
2010,Alabama,AL,State House,35,general,Steven M. Dean,Republican,6295,48.3,False,False
2010,Alabama,AL,State House,36,general,Randy Wood,Republican,10612,76.1,True,True
2010,Alabama,AL,State House,36,general,Garry Bearden,Democratic,3301,23.7,False,False
2010,Alabama,AL,State House,37,general,Richard Laird,Democratic,8106,53.6,True,True
2010,Alabama,AL,State House,37,general,Bob Fincher,Republican,7011,46.3,False,False
2010,Alabama,AL,State House,38,general,DuWayne Bridges,Republican,5980,50.8,True,True
2010,Alabama,AL,State House,38,general,Huey P. Long,Democratic,5748,48.8,False,False
2010,Alabama,AL,State House,39,general,Richard Lindsey,Democratic,7808,57.0,True,True
2010,Alabama,AL,State House,39,general,Tim Sprayberry,Republican,5872,42.9,False,False
2010,Alabama,AL,State House,40,general,K. L. (Koven) Brown,Republican,8587,62.4,True,False
2010,Alabama,AL,State House,40,general,Ricky Whaley,Democratic,5148,37.4,False,False
2010,Alabama,AL,State House,41,general,Mike Hill,Republican,19319,99.1,True,True
2010,Alabama,AL,State House,42,general,Kurt Wallace,Republican,9382,63.2,True,False
2010,Alabama,AL,State House,42,general,"James M. ""Jimmy"" Martin",Democratic,5452,36.7,False,True
2010,Alabama,AL,State House,43,general,Mary Sue McClurkin,Republican,16368,80.1,True,True
2010,Alabama,AL,State House,43,general,Virginia Sweet,Democratic,4041,19.8,False,False
2010,Alabama,AL,State House,44,general,Arthur Payne,Republican,11654,97.8,True,True
2010,Alabama,AL,State House,45,general,Owen Drake,Republican,8165,61.5,True,True
2010,Alabama,AL,State House,45,general,Charlene Cannon,Democratic,5103,38.4,False,False
2010,Alabama,AL,State House,46,general,Paul DeMarco,Republican,15446,98.9,True,True
2010,Alabama,AL,State House,47,general,Jack Williams,Republican,8735,61.0,True,True
2010,Alabama,AL,State House,47,general,"Charles ""Chip"" McCallum",Independent (politician),5527,38.6,False,False
2010,Alabama,AL,State House,48,general,Greg Canfield,Republican,16859,99.0,True,True
2010,Alabama,AL,State House,49,general,April Weaver,Republican,12411,99.0,True,False
2010,Alabama,AL,State House,50,general,Jim McClendon,Republican,14248,99.0,True,True
2010,Alabama,AL,State House,51,general,Allen Treadaway,Republican,14061,99.0,True,True
2010,Alabama,AL,State House,52,general,John Rogers,Democratic,9599,97.5,True,True
2010,Alabama,AL,State House,53,general,Demetrius Newton,Democratic,7729,98.9,True,True
2010,Alabama,AL,State House,54,general,Patricia Todd,Democratic,7599,98.7,True,True
2010,Alabama,AL,State House,55,general,Rod Scott,Democratic,8670,99.1,True,True
2010,Alabama,AL,State House,56,general,Lawrence McAdory,Democratic,9881,98.4,True,True
2010,Alabama,AL,State House,57,general,Merika Coleman,Democratic,10676,98.7,True,True
2010,Alabama,AL,State House,58,general,Oliver Robinson,Democratic,9704,99.2,True,True
2010,Alabama,AL,State House,59,general,Mary Moore,Democratic,7521,98.7,True,True
2010,Alabama,AL,State House,60,general,"Juandalynn ""Lee Lee"" Givan",Democratic,10383,98.8,True,False
2010,Alabama,AL,State House,61,general,Alan Harper,Democratic,11102,77.8,True,True
2010,Alabama,AL,State House,61,general,Frank Chandler,Republican,3167,22.2,False,False
2010,Alabama,AL,State House,62,general,John Merrill,Republican,11658,86.7,True,False
2010,Alabama,AL,State House,62,general,Steven Kneussle,Constitution,1694,12.6,False,False
2010,Alabama,AL,State House,63,general,Bill Poole,Republican,9937,63.8,True,False
2010,Alabama,AL,State House,63,general,Susan Pace Hamill,Democratic,5631,36.1,False,False
2010,Alabama,AL,State House,64,general,Harry Shiver,Republican,8524,98.5,True,True
2010,Alabama,AL,State House,65,general,Elaine Beech,Democratic,11727,85.8,True,False
2010,Alabama,AL,State House,65,general,Ozelle Hubert,Independent (politician),1920,14.0,False,False
2010,Alabama,AL,State House,66,general,Alan Baker,Republican,8615,98.9,True,True
2010,Alabama,AL,State House,67,general,Dario Melton,Democratic,10382,98.5,True,False
2010,Alabama,AL,State House,68,general,Thomas E. (Action) Jackson,Democratic,10471,98.9,True,True
2010,Alabama,AL,State House,69,general,David Colston,Democratic,11058,98.6,True,False
2010,Alabama,AL,State House,70,general,Christopher John England,Democratic,7611,99.1,True,True
2010,Alabama,AL,State House,71,general,"Artis ""A. J."" McCampbell",Democratic,12261,99.2,True,True
2010,Alabama,AL,State House,72,general,Ralph A. Howard,Democratic,11552,98.8,True,True
2010,Alabama,AL,State House,73,general,"Joseph Lister ""Joe"" Hubbard",Democratic,8137,50.9,True,False
2010,Alabama,AL,State House,73,general,David Grimes,Republican,7825,49.0,False,True
2010,Alabama,AL,State House,74,general,Jay Love,Republican,8714,76.9,True,True
2010,Alabama,AL,State House,74,general,Jay King,Independent (politician),2562,22.6,False,False
2010,Alabama,AL,State House,75,general,Greg Wren,Republican,14046,71.6,True,True
2010,Alabama,AL,State House,75,general,Glenn L. Allen,Democratic,5551,28.3,False,False
2010,Alabama,AL,State House,76,general,Thad McClammy,Democratic,10092,98.0,True,True
2010,Alabama,AL,State House,77,general,John Knight,Democratic,8353,98.3,True,True
2010,Alabama,AL,State House,78,general,Alvin Holmes,Democratic,7349,81.2,True,True
2010,Alabama,AL,State House,78,general,Ken Guin,Independent (politician),1313,14.5,False,False
2010,Alabama,AL,State House,79,general,Mike Hubbard,Republican,11128,97.3,True,True
2010,Alabama,AL,State House,80,general,Lesley Vance,Democratic,5579,54.6,True,True
2010,Alabama,AL,State House,80,general,Mervin Dudley,Republican,4626,45.3,False,False
2010,Alabama,AL,State House,81,general,Mark M. Tuggle,Republican,9268,55.9,True,False
2010,Alabama,AL,State House,81,general,Betty Carol Graham,Democratic,7306,44.1,False,True
2010,Alabama,AL,State House,82,general,Pebblin W. Warren,Democratic,10180,98.0,True,True
2010,Alabama,AL,State House,83,general,"George ""Tootie"" Bandy",Democratic,7484,96.9,True,True
2010,Alabama,AL,State House,84,general,Berry Forte,Democratic,7764,65.1,True,False
2010,Alabama,AL,State House,84,general,Joyce L. Perrin,Republican,4152,34.8,False,False
2010,Alabama,AL,State House,85,general,Dexter Grimsley,Democratic,6692,51.6,True,False
2010,Alabama,AL,State House,85,general,Jody Singleton,Republican,6255,48.2,False,False
2010,Alabama,AL,State House,86,general,Paul Lee,Republican,9159,58.0,True,False
2010,Alabama,AL,State House,86,general,Merritt Carothers,Democratic,6623,41.9,False,False
2010,Alabama,AL,State House,87,general,Donnie Chesteen,Republican,14347,99.0,True,False
2010,Alabama,AL,State House,88,general,Paul Beckman,Republican,14382,98.4,True,False
2010,Alabama,AL,State House,89,general,Alan C. Boothe,Democratic,7912,97.7,True,True
2010,Alabama,AL,State House,90,general,Charles Newton,Democratic,8577,59.4,True,True
2010,Alabama,AL,State House,90,general,Jerry Hartin,Republican,5855,40.5,False,False
2010,Alabama,AL,State House,91,general,Barry Moore,Republican,9754,64.3,True,False
2010,Alabama,AL,State House,91,general,Terry Spicer,Democratic,5383,35.5,False,True
2010,Alabama,AL,State House,92,general,Mike Jones Jr.,Republican,6820,52.1,True,False
2010,Alabama,AL,State House,92,general,Don Cotton,Independent (politician),3180,24.3,False,False
2010,Alabama,AL,State House,92,general,David S. Darby,Democratic,3086,23.6,False,False
2010,Alabama,AL,State House,93,general,Steve Clouse,Republican,11418,77.5,True,True
2010,Alabama,AL,State House,93,general,Ronnie Helms,Democratic,3271,22.2,False,False
2010,Alabama,AL,State House,94,general,Joe Faust,Republican,16481,98.9,True,True
2010,Alabama,AL,State House,95,general,Steve McMillan,Republican,16239,99.0,True,True
2010,Alabama,AL,State House,96,general,Randy Davis,Republican,13319,98.8,True,True
2010,Alabama,AL,State House,97,general,Yvonne Kennedy,Democratic,6714,97.1,True,True
2010,Alabama,AL,State House,98,general,Napoleon Bracy Jr.,Democratic,6767,60.6,True,False
2010,Alabama,AL,State House,98,general,Sharon L. Powe,Republican,3222,28.9,False,False
2010,Alabama,AL,State House,99,general,James E. Buskey,Democratic,8554,82.3,True,True
2010,Alabama,AL,State House,99,general,Rashawn Figures,Independent (politician),1800,17.3,False,False
2010,Alabama,AL,State House,100,general,Victor Gaston,Republican,12640,98.8,True,True
2010,Alabama,AL,State House,101,general,Jamie Ison,Republican,8414,98.2,True,True
2010,Alabama,AL,State House,102,general,Chad Fincher,Republican,9641,99.0,True,True
2010,Alabama,AL,State House,103,general,Joseph C. Mitchell,Democratic,6962,98.9,True,True
2010,Alabama,AL,State House,104,general,Jim Barton,Republican,11155,98.7,True,True
2010,Alabama,AL,State House,105,general,Spencer Collier,Republican,7807,98.3,True,True
2010,Arizona,AZ,State House,1,general,Andy Tobin,Republican,46401,39.76,True,True
2010,Arizona,AZ,State House,1,general,Karen Fann,Republican,41082,35.2,True,False
2010,Arizona,AZ,State House,1,general,Lindsay Bell,Democratic,29214,25.03,False,False
2010,Arizona,AZ,State House,2,general,Albert Hale,Democratic,30164,51.87,True,False
2010,Arizona,AZ,State House,2,general,Tom Chabin,Democratic,22789,39.19,True,True
2010,Arizona,AZ,State House,2,general,Frank Mulligan,Libertarian,5195,8.93,False,False
2010,Arizona,AZ,State House,3,general,Nancy McLain,Republican,34978,50.29,True,True
2010,Arizona,AZ,State House,3,general,Doris Goodale,Republican,34581,49.71,True,True
2010,Arizona,AZ,State House,4,general,Judy M. Burges,Republican,60124,40.44,True,True
2010,Arizona,AZ,State House,4,general,Jack W. Harper,Republican,56422,37.95,True,False
2010,Arizona,AZ,State House,4,general,Karina Guerrero,Democratic,32134,21.61,False,False
2010,Arizona,AZ,State House,5,general,Brenda Barton,Republican,32884,33.99,True,False
2010,Arizona,AZ,State House,5,general,Chester Crandell,Republican,30890,31.93,True,False
2010,Arizona,AZ,State House,5,general,Bill Shumway,Democratic,17478,18.07,False,False
2010,Arizona,AZ,State House,5,general,Prescott Winslow,Democratic,15489,16.01,False,False
2010,Arizona,AZ,State House,6,general,Amanda Reeve,Republican,34555,37.47,True,True
2010,Arizona,AZ,State House,6,general,Carl Seel,Republican,31508,34.17,True,True
2010,Arizona,AZ,State House,6,general,Teri Conrad,Democratic,20754,22.5,False,False
2010,Arizona,AZ,State House,6,general,Deborah ODowd,Green,5405,5.86,False,False
2010,Arizona,AZ,State House,7,general,Heather Carter,Republican,37254,33.53,True,False
2010,Arizona,AZ,State House,7,general,David Smith,Republican,34007,30.61,True,False
2010,Arizona,AZ,State House,7,general,Don Chilton,Democratic,18897,17.01,False,False
2010,Arizona,AZ,State House,7,general,Peter Royers,Democratic,16560,14.9,False,False
2010,Arizona,AZ,State House,7,general,Jim Iannuzo,Libertarian,4395,3.96,False,False
2010,Arizona,AZ,State House,8,general,John Kavanagh,Republican,42867,39.33,True,True
2010,Arizona,AZ,State House,8,general,Michelle Ugenti,Republican,38055,34.91,True,False
2010,Arizona,AZ,State House,8,general,John Kriekard,Democratic,28084,25.76,False,False
2010,Arizona,AZ,State House,9,general,Debbie Lesko,Republican,32423,39.96,True,True
2010,Arizona,AZ,State House,9,general,Rick Gray,Republican,28459,35.08,True,False
2010,Arizona,AZ,State House,9,general,Shirley McAllister,Democratic,20249,24.96,False,False
2010,Arizona,AZ,State House,10,general,Kimberly Yee,Republican,19485,30.11,True,True
2010,Arizona,AZ,State House,10,general,James Weiers,Republican,18237,28.18,True,True
2010,Arizona,AZ,State House,10,general,Jackie Thrasher,Democratic,14770,22.82,True,False
2010,Arizona,AZ,State House,10,general,Aaron Jahneke,Democratic,12226,18.89,True,False
2010,Arizona,AZ,State House,11,general,Kate Brophy McGee,Republican,32589,35.67,True,False
2010,Arizona,AZ,State House,11,general,Eric Meyer,Democratic,30151,33.01,True,True
2010,Arizona,AZ,State House,11,general,Eric West,Republican,28611,31.32,False,False
2010,Arizona,AZ,State House,12,general,Steve Montenegro,Republican,36623,33.4,True,True
2010,Arizona,AZ,State House,12,general,Jerry Weiers,Republican,35724,32.58,True,True
2010,Arizona,AZ,State House,12,general,Angela Cotera,Democratic,30543,27.85,False,False
2010,Arizona,AZ,State House,12,general,Justin Dahl,Green,6762,6.17,False,False
2010,Arizona,AZ,State House,12,general,Penny Lewis,Independent (politician),4,0.0,False,False
2010,Arizona,AZ,State House,13,general,Richard Miranda,Democratic,12990,50.72,True,False
2010,Arizona,AZ,State House,13,general,Anna Tovar,Democratic,12619,49.28,True,True
2010,Arizona,AZ,State House,14,general,Debbie McCune-Davis,Democratic,9584,51.14,True,False
2010,Arizona,AZ,State House,14,general,Chad Campbell,Democratic,9157,48.86,True,True
2010,Arizona,AZ,State House,15,general,Katie Hobbs,Democratic,15885,30.83,True,False
2010,Arizona,AZ,State House,15,general,Lela Alston,Democratic,15167,29.43,True,False
2010,Arizona,AZ,State House,15,general,Paul Yoder,Republican,8972,17.41,False,False
2010,Arizona,AZ,State House,15,general,Caroline B. Condit,Republican,8424,16.35,False,False
2010,Arizona,AZ,State House,15,general,Les White,Independent (politician),1739,3.37,False,False
2010,Arizona,AZ,State House,15,general,Luisa Evonne Valdez,Green,1343,2.61,False,False
2010,Arizona,AZ,State House,16,general,Catherine H. Miranda,Democratic,19197,39.46,True,False
2010,Arizona,AZ,State House,16,general,Ruben Gallego,Democratic,18365,37.75,True,False
2010,Arizona,AZ,State House,16,general,Michael Gular,Republican,8551,17.58,False,False
2010,Arizona,AZ,State House,16,general,Ángel Torres,Green,2532,5.21,False,False
2010,Arizona,AZ,State House,17,general,P. Ben Arredondo,Democratic,22458,29.44,True,False
2010,Arizona,AZ,State House,17,general,Ed Ableser,Democratic,21153,27.73,True,True
2010,Arizona,AZ,State House,17,general,Donald Hawker,Republican,14277,18.72,False,False
2010,Arizona,AZ,State House,17,general,Steve May,Republican,14048,18.42,False,False
2010,Arizona,AZ,State House,17,general,Damian Trabel,Libertarian,1638,2.15,False,False
2010,Arizona,AZ,State House,17,general,Cristian Dumitrescu,Libertarian,1429,1.87,False,False
2010,Arizona,AZ,State House,17,general,Gregor Knauer,Green,1260,1.65,False,False
2010,Arizona,AZ,State House,17,general,Marcus Gaethje,Independent (politician),16,0.02,False,False
2010,Arizona,AZ,State House,18,general,Cecil Ash,Republican,16222,34.21,True,True
2010,Arizona,AZ,State House,18,general,Steve Court,Republican,16177,34.12,True,True
2010,Arizona,AZ,State House,18,general,Michael Conway,Democratic,11568,24.4,False,False
2010,Arizona,AZ,State House,18,general,Chris A.H. Will,Libertarian,3452,7.28,False,False
2010,Arizona,AZ,State House,19,general,Kirk Adams,Republican,33972,39.8,True,True
2010,Arizona,AZ,State House,19,general,Justin Olson,Republican,31513,36.92,True,False
2010,Arizona,AZ,State House,19,general,Kit Filbey,Democratic,19866,23.28,False,False
2010,Arizona,AZ,State House,20,general,Jeff Dial,Republican,28680,34.58,True,False
2010,Arizona,AZ,State House,20,general,Bob Robson,Republican,27662,33.35,True,False
2010,Arizona,AZ,State House,20,general,Rae Waters,Democratic,26602,32.07,False,True
2010,Arizona,AZ,State House,21,general,Tom Forese,Republican,42523,42.7,True,False
2010,Arizona,AZ,State House,21,general,J.D. Mesnard,Republican,39891,40.05,True,False
2010,Arizona,AZ,State House,21,general,Linda J. Macías,Green,17181,17.25,False,False
2010,Arizona,AZ,State House,22,general,Eddie Farnsworth,Republican,51533,51.76,True,False
2010,Arizona,AZ,State House,22,general,Steve Urie,Republican,48031,48.24,True,False
2010,Arizona,AZ,State House,23,general,Frank Pratt,Republican,32303,29.46,True,True
2010,Arizona,AZ,State House,23,general,John Fillmore,Republican,30986,28.25,True,False
2010,Arizona,AZ,State House,23,general,Barbara McGuire,Democratic,23679,21.59,False,True
2010,Arizona,AZ,State House,23,general,Ernest Bustamante,Democratic,22698,20.7,False,False
2010,Arizona,AZ,State House,24,general,Russ Jones,Republican,19226,40.33,True,True
2010,Arizona,AZ,State House,24,general,Lynne Pancrazi,Democratic,15298,32.09,True,True
2010,Arizona,AZ,State House,24,general,John Weil,Democratic,13146,27.58,False,False
2010,Arizona,AZ,State House,25,general,Peggy Judd,Republican,25405,27.7,True,False
2010,Arizona,AZ,State House,25,general,David Stevens,Republican,25043,27.3,True,True
2010,Arizona,AZ,State House,25,general,Patricia V. Fleming,Democratic,21359,23.29,False,True
2010,Arizona,AZ,State House,25,general,Ruben Ortega,Democratic,19911,21.71,False,False
2010,Arizona,AZ,State House,26,general,Terri Proud,Republican,40247,34.74,True,False
2010,Arizona,AZ,State House,26,general,Vic Williams,Republican,38180,32.95,True,True
2010,Arizona,AZ,State House,26,general,Nancy Young Wright,Democratic,37435,32.31,False,True
2010,Arizona,AZ,State House,27,general,Sally Ann Gonzales,Democratic,23623,33.3,True,False
2010,Arizona,AZ,State House,27,general,Macario Saldate,Democratic,22791,32.13,True,False
2010,Arizona,AZ,State House,27,general,Robert I. Compton,Republican,14226,20.05,False,False
2010,Arizona,AZ,State House,27,general,Kent Solberg,Green,5778,8.14,False,False
2010,Arizona,AZ,State House,27,general,Gene Chewning,Independent (politician),4526,6.38,False,False
2010,Arizona,AZ,State House,28,general,Bruce Wheeler,Democratic,29073,36.98,True,False
2010,Arizona,AZ,State House,28,general,Steve Farley,Democratic,29041,36.94,True,True
2010,Arizona,AZ,State House,28,general,Ken Smalley,Republican,20508,26.08,False,False
2010,Arizona,AZ,State House,29,general,Daniel Patterson,Democratic,18326,36.73,True,True
2010,Arizona,AZ,State House,29,general,Matt Heinz,Democratic,17227,34.53,True,True
2010,Arizona,AZ,State House,29,general,Pat Kilburn,Republican,14338,28.74,False,False
2010,Arizona,AZ,State House,30,general,David Gowan,Republican,49387,37.21,True,True
2010,Arizona,AZ,State House,30,general,Ted Vogt,Republican,45237,34.09,True,True
2010,Arizona,AZ,State House,30,general,Andrea Dalessandro,Democratic,38093,28.7,False,False
2010,California,CA,State House,1,general,Wesley Chesbro,Democratic,98250,61.6,True,True
2010,California,CA,State House,1,general,Karen Brooks,Republican,61414,38.4,False,False
2010,California,CA,State House,2,general,Jim Nielsen,Republican,118120,100.0,True,True
2010,California,CA,State House,3,general,Dan Logue,Republican,84069,54.2,True,True
2010,California,CA,State House,3,general,Michael Harrington,Democratic,56812,36.6,False,False
2010,California,CA,State House,3,general,Gary Bryant,Libertarian,14420,9.2,False,False
2010,California,CA,State House,4,general,Ted Gaines,Republican,109672,58.8,True,True
2010,California,CA,State House,4,general,Dennis J. Campanale,Democratic,68306,36.6,False,False
2010,California,CA,State House,4,general,Daniel D. Frederick,Freedom,8647,4.6,False,False
2010,California,CA,State House,5,general,Richard Pan,Democratic,78239,49.6,True,False
2010,California,CA,State House,5,general,Andy Pugno,Republican,71910,45.5,False,False
2010,California,CA,State House,5,general,Elizabeth Martinez,Freedom,7850,4.9,False,False
2010,California,CA,State House,6,general,Jared Huffman,Democratic,119753,70.5,True,True
2010,California,CA,State House,6,general,Robert Louis Stephens,Republican,50218,29.5,False,False
2010,California,CA,State House,7,general,Michael Allen,Democratic,86316,63.7,True,False
2010,California,CA,State House,7,general,Doris Gentry,Republican,43293,31.9,False,False
2010,California,CA,State House,7,general,Kathryn N. Moore,Libertarian,5977,4.4,False,False
2010,California,CA,State House,8,general,Mariko Yamada,Democratic,79846,61.6,True,True
2010,California,CA,State House,8,general,Michelle P. Connor,Republican,49797,38.4,False,False
2010,California,CA,State House,9,general,Roger Dickinson,Democratic,67294,68.0,True,False
2010,California,CA,State House,9,general,Rick D. Redding,Republican,24766,25.0,False,False
2010,California,CA,State House,9,general,Daniel A. Costa,Freedom,6941,7.0,False,False
2010,California,CA,State House,10,general,Alyson Huber,Democratic,83177,52.0,True,True
2010,California,CA,State House,10,general,Jack Sieglock,Republican,68395,42.7,False,False
2010,California,CA,State House,10,general,Janice Marlae Bonser,Libertarian,5286,3.2,False,False
2010,California,CA,State House,10,general,Albert R. Troyer,Freedom,3368,2.1,False,False
2010,California,CA,State House,11,general,Susan Bonilla,Democratic,81869,69.0,True,False
2010,California,CA,State House,11,general,Julie Craven,Republican,36864,31.0,False,False
2010,California,CA,State House,12,general,Fiona Ma,Democratic,90388,80.8,True,True
2010,California,CA,State House,12,general,Alfonso Faustino,Republican,21540,19.2,False,False
2010,California,CA,State House,13,general,Tom Ammiano,Democratic,120174,83.0,True,True
2010,California,CA,State House,13,general,Laura Peter,Republican,24741,17.0,False,False
2010,California,CA,State House,14,general,Nancy Skinner,Democratic,127940,82.1,True,True
2010,California,CA,State House,14,general,Ryan Hatcher,Republican,28055,17.9,False,False
2010,California,CA,State House,15,general,Joan Buchanan,Democratic,104441,53.4,True,True
2010,California,CA,State House,15,general,H. Abram Wilson,Republican,91378,46.6,False,False
2010,California,CA,State House,16,general,Sandré Swanson,Democratic,99082,83.5,True,True
2010,California,CA,State House,16,general,"James I. ""Jim"" Faison",Republican,14692,12.4,False,False
2010,California,CA,State House,16,general,Lisa D. Ringer,Libertarian,4909,4.1,False,False
2010,California,CA,State House,17,general,Cathleen Galgiani,Democratic,52219,58.4,True,True
2010,California,CA,State House,17,general,Jack Mobley,Republican,37293,41.6,False,False
2010,California,CA,State House,18,general,Mary Hayashi,Democratic,85237,75.2,True,True
2010,California,CA,State House,18,general,Michael Havig,Republican,28124,24.8,False,False
2010,California,CA,State House,19,general,Jerry Hill,Democratic,90717,70.8,True,True
2010,California,CA,State House,19,general,Alberto Waisman,Republican,33765,26.4,False,False
2010,California,CA,State House,19,general,Gary Tutin,Libertarian,3674,2.8,False,False
2010,California,CA,State House,20,general,Bob Wieckowski,Democratic,76446,72.9,True,False
2010,California,CA,State House,20,general,Adnan Shahab,Republican,28460,27.1,False,False
2010,California,CA,State House,21,general,Rich Gordon,Democratic,89927,60.1,True,False
2010,California,CA,State House,21,general,Greg Conlon,Republican,52809,35.3,False,False
2010,California,CA,State House,21,general,"Ray M. Bell, Jr.",Libertarian,6925,4.6,False,False
2010,California,CA,State House,22,general,Paul Fong,Democratic,74501,67.1,True,True
2010,California,CA,State House,22,general,Eric Shooter Hickok,Republican,30143,27.1,False,False
2010,California,CA,State House,22,general,T.J. Campbell,Libertarian,6478,5.8,False,False
2010,California,CA,State House,23,general,Nora Campos,Democratic,58629,75.1,True,False
2010,California,CA,State House,23,general,Atul Saini,Republican,19494,24.9,False,False
2010,California,CA,State House,24,general,Jim Beall,Democratic,81526,62.0,True,True
2010,California,CA,State House,24,general,Robert Chandler,Republican,50087,38.0,False,False
2010,California,CA,State House,25,general,Kristin Olsen,Republican,106715,100.0,True,False
2010,California,CA,State House,26,general,Bill Berryhill,Republican,64625,60.8,True,True
2010,California,CA,State House,26,general,"Tim Weintz, Sr.",Democratic,41775,39.2,False,False
2010,California,CA,State House,27,general,Bill Monning,Democratic,102124,66.8,True,True
2010,California,CA,State House,27,general,"Linda ""Ellie"" Black",Republican,50831,33.2,False,False
2010,California,CA,State House,28,general,Luis Alejo,Democratic,56098,62.8,True,False
2010,California,CA,State House,28,general,Robert Bernosky,Republican,33264,37.2,False,False
2010,California,CA,State House,29,general,Linda Halderman,Republican,89016,67.4,True,False
2010,California,CA,State House,29,general,Michael J. Esswein,Democratic,43124,32.6,False,False
2010,California,CA,State House,30,general,David Valadao,Republican,37392,60.6,True,False
2010,California,CA,State House,30,general,Fran Florez,Democratic,24386,39.4,False,False
