year,state,state_code,chamber,district,race,candidate,party,votes,percentage,winner,incumbent
2012,Arizona,AZ,State House,15,general,Heather Carter,Republican,50716,39.28,True,True
2012,Arizona,AZ,State House,15,general,John Allen,Republican,46612,36.1,True,False
2012,Arizona,AZ,State House,15,general,Patricia Flickner,Democratic,31775,24.61,False,False
2012,Arizona,AZ,State House,16,general,Doug Coleman,Republican,41063,35.38,True,False
2012,Arizona,AZ,State House,16,general,Kelly Townsend,Republican,40720,35.09,True,False
2012,Arizona,AZ,State House,16,general,Matthew Cerra,Democratic,24942,21.49,False,False
2012,Arizona,AZ,State House,16,general,Bill Maher,Green,9094,7.84,False,False
2012,Arizona,AZ,State House,16,general,Cara Prior,Democratic,234,0.2,False,False
2012,Arizona,AZ,State House,17,general,Tom Forese,Republican,44422,35.92,True,True
2012,Arizona,AZ,State House,17,general,J.D. Mesnard,Republican,42955,34.73,True,True
2012,Arizona,AZ,State House,17,general,Karyn Lathan,Democratic,36265,29.32,False,False
2012,Arizona,AZ,State House,17,general,Jason Harris,Republican,41,0.03,False,False
2012,Arizona,AZ,State House,18,general,Jeff Dial,Republican,46095,26.15,True,True
2012,Arizona,AZ,State House,18,general,Bob Robson,Republican,44204,25.08,True,True
2012,Arizona,AZ,State House,18,general,Corey Harris,Democratic,39409,22.36,False,False
2012,Arizona,AZ,State House,18,general,Darin Fisher,Democratic,38347,21.75,False,False
2012,Arizona,AZ,State House,18,general,Brent Fine,Independent (politician),8221,4.66,False,False
2012,Arizona,AZ,State House,19,general,Lupe Chavira Contreras,Democratic,23674,50.71,True,False
2012,Arizona,AZ,State House,19,general,Mark A. Cardenas,Democratic,23007,49.29,True,False
2012,Arizona,AZ,State House,20,general,Paul Boyer,Republican,37143,29.04,True,False
2012,Arizona,AZ,State House,20,general,Carl Seel,Republican,32865,25.7,True,True
2012,Arizona,AZ,State House,20,general,Jackie Thrasher,Democratic,30342,23.72,False,False
2012,Arizona,AZ,State House,20,general,Tonya Norwood,Democratic,27542,21.54,False,False
2012,Arizona,AZ,State House,21,general,Debbie Lesko,Republican,41023,30.09,True,True
2012,Arizona,AZ,State House,21,general,Rick Gray,Republican,39791,29.19,True,True
2012,Arizona,AZ,State House,21,general,Carol Lokare,Democratic,28715,21.06,False,False
2012,Arizona,AZ,State House,21,general,Sheri Van Horsen,Democratic,26790,19.65,False,False
2012,Arizona,AZ,State House,21,general,Helmuth Hack,Libertarian,4,0.0,False,False
2012,Arizona,AZ,State House,22,general,David Livingston,Republican,60093,50.48,True,False
2012,Arizona,AZ,State House,22,general,Phil Lovas,Republican,58700,49.31,True,True
2012,Arizona,AZ,State House,22,general,Pat White,Independent (politician),261,0.22,False,False
2012,Arizona,AZ,State House,23,general,John Kavanagh,Republican,68527,50.63,True,True
2012,Arizona,AZ,State House,23,general,Michelle Ugenti,Republican,66827,49.37,True,True
2012,Arizona,AZ,State House,24,general,Lela Alston,Democratic,34018,36.76,True,True
2012,Arizona,AZ,State House,24,general,Chad Campbell,Democratic,33075,35.75,True,True
2012,Arizona,AZ,State House,24,general,Brian Kaufman,Republican,19491,21.06,False,False
2012,Arizona,AZ,State House,24,general,Gerard Davis,Green,5946,6.43,False,False
2012,Arizona,AZ,State House,25,general,Justin Pierce,Republican,50017,39.22,True,True
2012,Arizona,AZ,State House,25,general,Justin D. Olson,Republican,48335,37.9,True,True
2012,Arizona,AZ,State House,25,general,David Butler,Democratic,29169,22.87,False,False
2012,Arizona,AZ,State House,26,general,Juan Mendez,Democratic,24213,28.17,True,False
2012,Arizona,AZ,State House,26,general,Andrew Sherwood,Democratic,23481,27.31,True,False
2012,Arizona,AZ,State House,26,general,Mary Lou Taylor,Republican,16766,19.5,False,False
2012,Arizona,AZ,State House,26,general,Raymond D. Speakman,Republican,16153,18.79,False,False
2012,Arizona,AZ,State House,26,general,Chris Will,Libertarian,3480,4.05,False,False
2012,Arizona,AZ,State House,26,general,Haryaksha Gregor Knauer,Green,1872,2.18,False,False
2012,Arizona,AZ,State House,27,general,Catherine Miranda,Democratic,28683,40.98,True,True
2012,Arizona,AZ,State House,27,general,Ruben Gallego,Democratic,27522,39.32,True,True
2012,Arizona,AZ,State House,27,general,Daniel Coleman,Republican,10088,14.41,False,False
2012,Arizona,AZ,State House,27,general,Ángel Torres,Green,3702,5.29,False,False
2012,Arizona,AZ,State House,28,general,Kate Brophy McGee,Republican,46225,32.78,True,True
2012,Arizona,AZ,State House,28,general,Eric Meyer,Democratic,43081,30.55,True,True
2012,Arizona,AZ,State House,28,general,Amanda Reeve,Republican,41102,29.15,False,True
2012,Arizona,AZ,State House,28,general,Jim Iannuzo,Libertarian,10589,7.51,False,False
2012,Arizona,AZ,State House,29,general,Lydia Hernández,Democratic,21870,52.05,True,False
2012,Arizona,AZ,State House,29,general,Martín J. Quezada,Democratic,20150,47.95,True,True
2012,Arizona,AZ,State House,30,general,Debbie McCune-Davis,Democratic,21951,51.52,True,True
2012,Arizona,AZ,State House,30,general,Jonathan Larkin,Democratic,20502,48.12,True,False
2012,Arizona,AZ,State House,30,general,Aaron Gidwani,Republican,157,0.37,False,False
2012,Delaware,DE,State House,1,general,Charles Potter Jr.,Democratic,9321,100.0,True,False
2012,Delaware,DE,State House,2,general,Stephanie Bolden,Democratic,6253,100.0,True,True
2012,Delaware,DE,State House,3,general,Helene Keeley,Democratic,6341,100.0,True,True
2012,Delaware,DE,State House,4,general,Gerald Brady,Democratic,9133,100.0,True,True
2012,Delaware,DE,State House,5,general,Melanie George Smith,Democratic,8057,100.0,True,True
2012,Delaware,DE,State House,6,general,Debra Heffernan,Democratic,7502,62.36,True,True
2012,Delaware,DE,State House,6,general,Eric Taylor,Republican,4529,37.64,False,False
2012,Delaware,DE,State House,7,general,Bryon Short,Democratic,7280,68.22,True,True
2012,Delaware,DE,State House,7,general,Daniel Lepre,Republican,3204,30.02,False,False
2012,Delaware,DE,State House,7,general,C. Robert Wilson,Libertarian,188,1.76,False,False
2012,Delaware,DE,State House,8,general,Quinn Johnson,Democratic,6937,69.21,True,True
2012,Delaware,DE,State House,8,general,Matthew Brown,Republican,3086,30.79,False,False
2012,Delaware,DE,State House,9,general,Rebecca Walker,Democratic,7565,100.0,True,True
2012,Delaware,DE,State House,10,general,Dennis Williams,Democratic,5553,52.11,True,True
2012,Delaware,DE,State House,10,general,Robert Rhodunda,Republican,5104,47.89,False,False
2012,Delaware,DE,State House,11,general,Jeffrey Spiegelman,Republican,4337,50.32,True,False
2012,Delaware,DE,State House,11,general,Lynne Newlin,Democratic,4127,47.89,False,False
2012,Delaware,DE,State House,11,general,Margaret McKeown,Libertarian,154,1.79,False,False
2012,Delaware,DE,State House,12,general,Deborah Hudson,Republican,9669,100.0,True,True
2012,Delaware,DE,State House,13,general,Larry Mitchell,Democratic,7384,100.0,True,True
2012,Delaware,DE,State House,14,general,Peter Schwartzkopf,Democratic,8250,89.92,True,True
2012,Delaware,DE,State House,14,general,Margaret Melson,Libertarian,925,10.08,False,False
2012,Delaware,DE,State House,15,general,Valerie Longhurst,Democratic,8385,93.48,True,True
2012,Delaware,DE,State House,15,general,Amy Merlino,Libertarian,585,6.52,False,False
2012,Delaware,DE,State House,16,general,J.J. Johnson,Democratic,7613,96.49,True,True
2012,Delaware,DE,State House,16,general,John Machurek,Libertarian,277,3.51,False,False
2012,Delaware,DE,State House,17,general,Michael Mulrooney,Democratic,7297,81.15,True,True
2012,Delaware,DE,State House,17,general,Laura Brown,Republican,1695,18.85,False,False
2012,Delaware,DE,State House,18,general,Michael Barbieri,Democratic,7501,100.0,True,True
2012,Delaware,DE,State House,19,general,Kimberly Williams,Democratic,6088,65.55,True,False
2012,Delaware,DE,State House,19,general,Dennis Cini,Republican,3200,34.45,False,False
2012,Delaware,DE,State House,20,general,Stephen Smyk,Republican,6469,53.21,True,False
2012,Delaware,DE,State House,20,general,M. Marie Mayor,Democratic,5689,46.79,False,False
2012,Delaware,DE,State House,21,general,Michael Ramone,Republican,7629,100.0,True,True
2012,Delaware,DE,State House,22,general,Joseph Miró,Republican,8333,63.44,True,True
2012,Delaware,DE,State House,22,general,David Ellis,Democratic,4803,36.56,False,False
2012,Delaware,DE,State House,23,general,Paul Baumbach,Democratic,4770,57.27,True,False
2012,Delaware,DE,State House,23,general,Mark Doughty,Republican,3559,42.73,False,False
2012,Delaware,DE,State House,24,general,Edward Osienski,Democratic,7445,100.0,True,True
2012,Delaware,DE,State House,25,general,John Kowalko Jr.,Democratic,5674,100.0,True,True
2012,Delaware,DE,State House,26,general,John Viola,Democratic,7476,100.0,True,True
2012,Delaware,DE,State House,27,general,Earl Jaques Jr.,Democratic,8581,100.0,True,True
2012,Delaware,DE,State House,28,general,William Carson Jr.,Democratic,6104,71.13,True,True
2012,Delaware,DE,State House,28,general,Christopher Sylvester,Republican,2478,28.87,False,False
2012,Delaware,DE,State House,29,general,Charles Paradee,Democratic,5183,54.32,True,False
2012,Delaware,DE,State House,29,general,Lincoln Willis,Republican,4358,45.68,False,True
2012,Delaware,DE,State House,30,general,William Outten,Republican,5906,91.91,True,True
2012,Delaware,DE,State House,30,general,Gordon Smith,Libertarian,520,8.09,False,False
2012,Delaware,DE,State House,31,general,Darryl Scott,Democratic,5231,62.63,True,True
2012,Delaware,DE,State House,31,general,Samuel Chick,Republican,3121,37.37,False,False
2012,Delaware,DE,State House,32,general,Andria Bennett,Democratic,4097,63.33,True,False
2012,Delaware,DE,State House,32,general,Ellis Parrott,Republican,2372,36.67,False,False
2012,Delaware,DE,State House,33,general,Harold Peterman,Republican,4825,53.42,True,True
2012,Delaware,DE,State House,33,general,John Robbins,Democratic,4207,46.58,False,False
2012,Delaware,DE,State House,34,general,Donald Blakey,Republican,5680,56.68,True,True
2012,Delaware,DE,State House,34,general,Theodore Yacucci,Democratic,4074,40.65,False,False
2012,Delaware,DE,State House,34,general,Douglas Beatty,Independent,268,2.67,False,False
2012,Delaware,DE,State House,35,general,David Wilson,Republican,5836,92.59,True,True
2012,Delaware,DE,State House,35,general,Ronnie Fitzgerald Jr.,Libertarian,467,7.41,False,False
2012,Delaware,DE,State House,36,general,Harvey Kenton,Republican,6298,100.0,True,True
2012,Delaware,DE,State House,37,general,Ruth Briggs King,Republican,5026,54.84,True,True
2012,Delaware,DE,State House,37,general,Elizabeth McGinn,Democratic,4139,45.16,False,False
2012,Delaware,DE,State House,38,general,Ronald Gray,Republican,7902,61.08,True,False
2012,Delaware,DE,State House,38,general,Shirley Price,Democratic,5035,38.92,False,False
2012,Delaware,DE,State House,39,general,Daniel Short,Republican,6191,100.0,True,True
2012,Delaware,DE,State House,40,general,Timothy Dukes,Republican,5552,62.68,True,False
2012,Delaware,DE,State House,40,general,Benjamin Lowe,Democratic,3306,37.32,False,False
2012,Delaware,DE,State House,41,general,John Atkins,Democratic,4421,50.39,True,True
2012,Delaware,DE,State House,41,general,Richard Collins,Republican,4352,49.61,False,False
2012,Florida,FL,State House,1,general,Clay Ingram (R),Republican,,,True,False
2012,Florida,FL,State House,2,general,"Clay Ford (R) Jeremy Bosso (R) Christine Bruha (i, Write-in)",Republican,,,True,False
2012,Florida,FL,State House,3,general,"Doug Broxson (R) Margaret Smith (i, Write-in) Gloria Wiggins (D, withdrawn)",Republican,,,True,False
2012,Florida,FL,State House,4,general,Matt Gaetz (R),Republican,,,True,False
2012,Florida,FL,State House,5,general,Marti Coley (R) Eddy Holman (i) Travis Pitts (i),Republican,,,True,False
2012,Florida,FL,State House,6,general,Jimmy Patronis (R),Republican,,,True,False
2012,Florida,FL,State House,7,general,Halsey Beshears (R) Robert Hill (D),Republican,,,True,False
2012,Florida,FL,State House,8,general,Alan Williams (D),Democratic,,,True,False
2012,Florida,FL,State House,9,general,Michelle Rehwinkel Vasilinda (D) Bradley Maxwell (R),Democratic,,,True,False
2012,Florida,FL,State House,10,general,Elizabeth Porter (R),Democratic,,,True,False
2012,Florida,FL,State House,11,general,Janet Adkins (R) David Smith (D),Republican,,,True,False
2012,Florida,FL,State House,12,general,Lake Ray (R) Karen Morian (D),Republican,,,True,False
2012,Florida,FL,State House,13,general,Reggie Fullwood (D),Republican,,,True,False
2012,Florida,FL,State House,14,general,Mia Jones (D) Jonathan Loesche (L),Democratic,,,True,False
2012,Florida,FL,State House,15,general,Daniel Davis (R),Democratic,,,True,False
2012,Florida,FL,State House,16,general,Charles McBurney (R),Republican,,,True,False
2012,Florida,FL,State House,17,general,"Ronald Renuart (R) Sue Sharp (i, write-in)",Republican,,,True,False
2012,Florida,FL,State House,18,general,Travis Cummings (R),Republican,,,True,False
2012,Florida,FL,State House,19,general,Charles Van Zant (R),Republican,,,True,False
2012,Florida,FL,State House,20,general,Clovis Watson Jr. (D),Republican,,,True,False
2012,Florida,FL,State House,21,general,Keith Perry (R) Andrew Morey (D),Republican,,,True,False
2012,Florida,FL,State House,22,general,Charlie Stone (R),Republican,,,True,False
2012,Florida,FL,State House,23,general,Dennis Baxley (R),Democratic,,,True,False
2012,Florida,FL,State House,24,general,Travis Hutson (R) Milissa Holland (D) Michael Cornish (i),Republican,,,True,False
2012,Florida,FL,State House,25,general,Dave Hood (R) Kristina Spencer-Kephart (D),Republican,,,True,False
2012,Florida,FL,State House,26,general,Dwayne Taylor (D),Republican,,,True,False
2012,Florida,FL,State House,27,general,David Santiago (R) Phil Giorno (D),Democratic,,,True,False
2012,Florida,FL,State House,28,general,Jason Brodeur (R) Franklin Perez (L),Republican,,,True,False
2012,Florida,FL,State House,29,general,Mike Clelland (D) Chris Dorworth (R),Republican,,,True,False
2012,Florida,FL,State House,30,general,Karen Castor Dentel (D) Scott Plakon (R),Republican,,,True,False
2012,Florida,FL,State House,42,general,Eileen Game (D),Democratic,,,True,False
2012,Florida,FL,State House,49,general,Joe Saunders (D) Marco Peña (R),Democratic,,,True,False
2012,Florida,FL,State House,113,general,David Richardson (D),Democratic,,,True,False
2012,Florida,FL,State House,120,general,},,,,True,False
2012,Hawaii,HI,State House,1,general,Mark Nakashima (D),Democratic,,,True,False
2012,Hawaii,HI,State House,2,general,Cliff Tsuji (D),Democratic,,,True,False
2012,Hawaii,HI,State House,3,general,Richard Onishi (D) Marlene Nachbar Hapai (R) Frederick Fogel (L),,,,True,False
2012,Hawaii,HI,State House,4,general,Faye Hanohano (D) Hope Louise Carmelj (I) Moke Stephens (I),Democratic,,,True,False
2012,Hawaii,HI,State House,5,general,Denny Coffman (D) Dave Bateman (R),Democratic,,,True,False
2012,Hawaii,HI,State House,6,general,Nicole Lowen (D) Roy Ebert (R),,,,True,False
2012,Hawaii,HI,State House,7,general,Cindy Evans (D),Democratic,,,True,False
2012,Hawaii,HI,State House,8,general,Joseph M. Souki (D),Democratic,,,True,False
2012,Hawaii,HI,State House,9,general,Gilbert Keith-Agaran (D),Democratic,,,True,False
2012,Hawaii,HI,State House,10,general,Angus McKelvey (D) Chayne Marten (R),Democratic,,,True,False
2012,Hawaii,HI,State House,11,general,Lost re-election Democratic Gain,Republican,,,True,False
2012,Hawaii,HI,State House,12,general,Kyle Yamashita (D) Ekolu Kalama (R),Democratic,,,True,False
2012,Hawaii,HI,State House,13,general,Diane Mele Carroll (D) Simon Russell (R),Democratic,,,True,False
2012,Hawaii,HI,State House,14,general,Derek Kawakami (D),Democratic,,,True,False
2012,Hawaii,HI,State House,15,general,James Tokioka (D),Democratic,,,True,False
2012,Hawaii,HI,State House,16,general,Daynette Morikawa (D) Troy Trujillo (R),Democratic,,,True,False
2012,Hawaii,HI,State House,17,general,Gene Ward (R),Republican,,,True,False
2012,Hawaii,HI,State House,18,general,Mark Hashem (D) Jeremy Low (R),Democratic,,,True,False
2012,Hawaii,HI,State House,19,general,Retired Democratic Gain,Republican,,,True,False
2012,Hawaii,HI,State House,20,general,Calvin K.Y. Say (D) Julia Allen (R) Keiko Bonk (G) Joseph Heukulani (I),Democratic,,,True,False
2012,Hawaii,HI,State House,21,general,Scott Nishimoto (D),Democratic,,,True,False
2012,Hawaii,HI,State House,22,general,Tom Brower (D) Marcus Hester (R),Democratic,,,True,False
2012,Hawaii,HI,State House,23,general,Isaac Choy (D) Zach Thomson (R),Democratic,,,True,False
2012,Hawaii,HI,State House,24,general,Della Au Belatti (D) Isaiaha Kauka Sabey (R),Democratic,,,True,False
2012,Hawaii,HI,State House,25,general,Sylvia Luke (D),Democratic,,,True,False
2012,Hawaii,HI,State House,26,general,Scott Saiki (D) Tiffany Au (R),Democratic,,,True,False
2012,Hawaii,HI,State House,27,general,Lost re-election Democratic Gain,Republican,,,True,False
2012,Hawaii,HI,State House,28,general,John Mizuno (D) Carole Kauhiwai Kaapo (R),Democratic,,,True,False
2012,Hawaii,HI,State House,29,general,Karl Rhoads (D),Democratic,,,True,False
2012,Hawaii,HI,State House,30,general,Romeo Munoz Cachola (D),,,,True,False
2012,Hawaii,HI,State House,31,general,Re-elected Republican Gain,Republican,,,True,False
2012,Hawaii,HI,State House,32,general,Linda Ichiyama (D) Garner Musashi Shimizu (R),Democratic,,,True,False
2012,Hawaii,HI,State House,33,general,Mark Takai (D) Sam Kong (R),Democratic,,,True,False
2012,Hawaii,HI,State House,34,general,Gregg Takayama (D),,,,True,False
2012,Hawaii,HI,State House,35,general,Roy Takumi (D),Democratic,,,True,False
2012,Hawaii,HI,State House,36,general,Marilyn Lee (D) Beth Fukumoto (R),Democratic,,,True,False
2012,Hawaii,HI,State House,37,general,Ryan Yamane (D) Emil Svrcina (R),Democratic,,,True,False
2012,Hawaii,HI,State House,38,general,Henry Aquino (D),Democratic,,,True,False
2012,Hawaii,HI,State House,39,general,Ty Cullen (D) Carl Wong (R),Democratic,,,True,False
2012,Hawaii,HI,State House,40,general,Vacant due to redistricting Republican Gain,,,,True,False
2012,Hawaii,HI,State House,41,general,Rida Cabanilla Arakawa (D) Adam Reeder (R),Democratic,,,True,False
2012,Hawaii,HI,State House,42,general,Sharon Har (D) Marissa Capelouto (R),Democratic,,,True,False
2012,Hawaii,HI,State House,43,general,Karen Leilani Awana (D) Glenn Butler (R),Democratic,,,True,False
2012,Hawaii,HI,State House,44,general,Jo Jordan (D) Creighton Pono Higa (R),Democratic,,,True,False
2012,Hawaii,HI,State House,45,general,Vacant due to redistricting Republican Gain,,,,True,False
2012,Hawaii,HI,State House,46,general,Marcus Oshiro (D) Christopher Murphy (R),Democratic,,,True,False
2012,Hawaii,HI,State House,47,general,Richard Fale (R) D. Ululani Beirne (D),Republican,,,True,False
2012,Hawaii,HI,State House,48,general,Jessica Wooley (D),Democratic,,,True,False
2012,Hawaii,HI,State House,49,general,Ken Ito (D),Democratic,,,True,False
2012,Hawaii,HI,State House,50,general,Cynthia Theilen (R),Republican,,,True,False
2012,Hawaii,HI,State House,51,general,Chris Lee (D) Henry Vincent (R),Democratic,,,True,False
2012,Michigan,MI,State House,1,general,Brian Banks,Democratic,27843,70.79,True,False
2012,Michigan,MI,State House,1,general,Dan Schulte,Republican,11489,29.21,False,False
2012,Michigan,MI,State House,2,general,Alberta Tinsley-Talabi,Democratic,28990,71.78,True,True
2012,Michigan,MI,State House,2,general,Daniel Grano,Republican,10459,25.89,False,False
2012,Michigan,MI,State House,2,general,Hans Christopher Barbe,Green,938,2.23,False,False
2012,Michigan,MI,State House,3,general,John Olumba,Democratic,33938,95.86,True,True
2012,Michigan,MI,State House,3,general,Dolores Brodersen,Republican,1029,2.91,False,False
2012,Michigan,MI,State House,3,general,Louis Novak,Green,436,1.23,False,False
2012,Michigan,MI,State House,4,general,Rose Mary Robinson,Democratic,27512,95.3,True,False
2012,Michigan,MI,State House,4,general,Ron Michalski,Republican,1356,4.7,False,False
2012,Michigan,MI,State House,5,general,"Fred Durhal, Jr.",Democratic,22996,94.21,True,True
2012,Michigan,MI,State House,5,general,Samuel Rodriguez,Republican,1413,5.79,False,False
2012,Michigan,MI,State House,6,general,Rashida Tlaib,Democratic,28794,92.19,True,True
2012,Michigan,MI,State House,6,general,Darrin Daigle,Republican,1588,5.08,False,False
2012,Michigan,MI,State House,6,general,Elena Herrada,Green,853,2.73,False,False
2012,Michigan,MI,State House,7,general,Thomas Stallworth III,Democratic,39384,97.98,True,True
2012,Michigan,MI,State House,7,general,Mark Ashley Price,Republican,813,2.02,False,False
2012,Michigan,MI,State House,8,general,David Nathan,Democratic,38792,96.92,True,True
2012,Michigan,MI,State House,8,general,David Porter,Republican,1231,3.08,False,False
2012,Michigan,MI,State House,9,general,Harvey Santana,Democratic,32063,95.34,True,True
2012,Michigan,MI,State House,9,general,Rene Simpson,Republican,1567,4.66,False,False
2012,Michigan,MI,State House,10,general,Phil Cavanagh,Democratic,36190,86.43,True,True
2012,Michigan,MI,State House,10,general,Jasmine Bridges,Republican,5682,13.57,False,False
2012,Michigan,MI,State House,11,general,David Knezek,Democratic,27626,71.75,True,False
2012,Michigan,MI,State House,11,general,Kathleen Kopczyk,Republican,10875,28.25,False,False
2012,Michigan,MI,State House,12,general,Doug Geiss,Democratic,28498,75.21,True,True
2012,Michigan,MI,State House,12,general,Joanne Michalik,Republican,9395,24.79,False,False
2012,Michigan,MI,State House,13,general,Andrew Kandrevas,Democratic,25496,64.56,True,True
2012,Michigan,MI,State House,13,general,Tony Amorose,Republican,13996,35.44,False,False
2012,Michigan,MI,State House,14,general,Paul Clemente,Democratic,23993,70.92,True,True
2012,Michigan,MI,State House,14,general,Edward Gubics,Republican,8763,25.9,False,False
2012,Michigan,MI,State House,14,general,Loel Gnadt,Libertarian,1076,3.18,False,False
2012,Michigan,MI,State House,15,general,George Darany,Democratic,26465,75.04,True,True
2012,Michigan,MI,State House,15,general,Priscilla Parness,Republican,8804,24.96,False,False
2012,Michigan,MI,State House,16,general,Robert Kosowski,Democratic,25147,67.65,True,False
2012,Michigan,MI,State House,16,general,Mary Stargell,Republican,10277,27.65,False,False
2012,Michigan,MI,State House,16,general,Steven Boron,Libertarian,1039,2.8,False,False
2012,Michigan,MI,State House,17,general,Bill LaVoy,Democratic,22339,61.32,True,False
2012,Michigan,MI,State House,17,general,Anne Rossio,Republican,14092,38.68,False,False
2012,Michigan,MI,State House,18,general,Sarah Roberts,Democratic,29438,63.54,True,False
2012,Michigan,MI,State House,18,general,Candice Rusie,Republican,15671,33.82,False,False
2012,Michigan,MI,State House,18,general,Daniel Flamand,Libertarian,1223,2.64,False,False
2012,Michigan,MI,State House,19,general,John J. Walsh,Republican,29151,59.94,True,True
2012,Michigan,MI,State House,19,general,Richard Tannous,Democratic,19480,40.06,False,False
2012,Michigan,MI,State House,20,general,Kurt Heise,Republican,27357,56.06,True,True
2012,Michigan,MI,State House,20,general,Timothy Roraback,Democratic,21446,43.94,False,False
2012,Michigan,MI,State House,21,general,Dian Slavens,Democratic,26605,61.59,True,True
2012,Michigan,MI,State House,21,general,Joe Barnabei,Republican,16590,38.41,False,False
2012,Michigan,MI,State House,22,general,Harold Haugh,Democratic,24077,70.38,True,True
2012,Michigan,MI,State House,22,general,Art Blundell,Republican,10134,29.62,False,False
2012,Michigan,MI,State House,23,general,Pat Somerville,Republican,22810,50.49,True,True
2012,Michigan,MI,State House,23,general,Tom Boritzki,Democratic,22371,49.51,False,False
2012,Michigan,MI,State House,24,general,Anthony G. Forlini,Republican,22360,54.71,True,True
2012,Michigan,MI,State House,24,general,Philip Kurczewski,Democratic,18508,45.29,False,False
2012,Michigan,MI,State House,25,general,Henry Yanez,Democratic,20771,51.43,True,False
2012,Michigan,MI,State House,25,general,Sean Clark,Republican,19617,48.57,False,False
2012,Michigan,MI,State House,26,general,Jim Townsend,Democratic,26094,60.36,True,True
2012,Michigan,MI,State House,26,general,Mark Bliss,Republican,15502,35.86,False,False
2012,Michigan,MI,State House,26,general,James Young,Libertarian,1636,3.78,False,False
2012,Michigan,MI,State House,27,general,Ellen Cogen Lipton,Democratic,34389,75.61,True,True
2012,Michigan,MI,State House,27,general,Ezra Drissman,Republican,9253,20.34,False,False
