year,state,state_code,office,candidate,party,percentage,winner,incumbent
2009,New Jersey,NJ,governor,Jon Corzine,Democratic,44.9,False,True
2009,New Jersey,NJ,governor,Chris Daggett,Independent,5.8,False,False
2009,Virginia,VA,governor,Bob McDonnell,Republican,58.6,True,False
2009,Virginia,VA,governor,Creigh Deeds,Democratic,41.3,False,False
2009,Northern Mariana Islands,MP,governor,Benigno Fitial,Covenant Party (northern Mariana Islands),51.4,True,True
2009,Northern Mariana Islands,MP,governor,Heinz Hofschneider,Republican,48.6,False,False
2010,Alabama,AL,governor,Robert J. Bentley,Republican,57.9,True,False
2010,Alabama,AL,governor,Ron Sparks,Democratic,42.1,False,False
2010,Alaska,AK,governor,Sean Parnell,Republican,59.1,True,True
2010,Alaska,AK,governor,Ethan Berkowitz,Democratic,37.7,False,False
2010,Alaska,AK,governor,Don Wright,Independence,1.9,False,False
2010,Alaska,AK,governor,Billy Toien,Libertarian,1.1,False,False
2010,Arizona,AZ,governor,Jan Brewer,Republican,54.3,True,True
2010,Arizona,AZ,governor,Terry Goddard,Democratic,42.4,False,False
2010,Arizona,AZ,governor,Barry Hess,Libertarian,2.2,False,False
2010,Arkansas,AR,governor,Mike Beebe,Democratic,64.4,True,True
2010,Arkansas,AR,governor,Jim Keet,Republican,33.6,False,False
2010,Arkansas,AR,governor,Jim Lendall,Green,1.9,False,False
2010,California,CA,governor,Jerry Brown,Democratic,53.8,True,False
2010,California,CA,governor,Meg Whitman,Republican,40.9,False,False
2010,California,CA,governor,Chelene Nightingale,Independent,1.7,False,False
2010,California,CA,governor,Dale Ogden,Libertarian,1.5,False,False
2010,California,CA,governor,Laura Wells,Green,1.3,False,False
2010,Colorado,CO,governor,John Hickenlooper,Democratic,51.1,True,False
2010,Colorado,CO,governor,Tom Tancredo,Constitution,36.4,False,False
2010,Colorado,CO,governor,Dan Maes,Republican,11.1,False,False
2010,Connecticut,CT,governor,Dannel Malloy,Democratic,49.5,True,False
2010,Connecticut,CT,governor,Thomas C. Foley,Republican,49.0,False,False
2010,Connecticut,CT,governor,Thomas E. Marsh,Independent,1.5,False,False
2010,Florida,FL,governor,Rick Scott,Republican,48.9,True,False
2010,Florida,FL,governor,Alex Sink,Democratic,47.7,False,False
2010,Florida,FL,governor,Peter Allen,Independence,2.3,False,False
2010,Georgia,GA,governor,Nathan Deal,Republican,53.0,True,False
2010,Georgia,GA,governor,Roy Barnes,Democratic,43.0,False,False
2010,Georgia,GA,governor,John Monds,Libertarian,4.0,False,False
2010,Hawaii,HI,governor,Neil Abercrombie,Democratic,57.8,True,False
2010,Hawaii,HI,governor,Duke Aiona,Republican,40.8,False,False
2010,Idaho,ID,governor,Butch Otter,Republican,59.1,True,True
2010,Idaho,ID,governor,Keith G. Allred,Democratic,32.9,False,False
2010,Idaho,ID,governor,Jana M. Kemp,Independent,5.9,False,False
2010,Idaho,ID,governor,Ted Dunlap,Libertarian,1.3,False,False
2010,Illinois,IL,governor,Pat Quinn,Democratic,46.8,True,True
2010,Illinois,IL,governor,Bill Brady,Republican,45.9,False,False
2010,Illinois,IL,governor,Scott Lee Cohen,Independent,3.6,False,False
2010,Illinois,IL,governor,Rich Whitney,Green,2.7,False,False
2010,Iowa,IA,governor,Terry Branstad,Republican,52.8,True,False
2010,Iowa,IA,governor,Chet Culver,Democratic,43.2,False,True
2010,Iowa,IA,governor,Jonathan Narcisse,Iowa,1.9,False,False
2010,Iowa,IA,governor,Eric Cooper,Libertarian,1.3,False,False
2010,Kansas,KS,governor,Sam Brownback,Republican,63.3,True,False
2010,Kansas,KS,governor,Tom Holland,Democratic,32.2,False,False
2010,Kansas,KS,governor,Andrew P. Gray,Libertarian,2.7,False,False
2010,Kansas,KS,governor,Kenneth W. Cannon,Reform,1.9,False,False
2010,Maine,ME,governor,Paul LePage,Republican,37.6,True,False
2010,Maine,ME,governor,Eliot Cutler,Independent,35.9,False,False
2010,Maine,ME,governor,Libby Mitchell,Democratic,18.8,False,False
2010,Maine,ME,governor,Shawn Moody,Independent,5.0,False,False
2010,Maine,ME,governor,Kevin Scott,Independent,1.0,False,False
2010,Maryland,MD,governor,'''Martin O'Malley''',Democratic,56.2,True,True
2010,Maryland,MD,governor,Bob Ehrlich,Republican,41.8,False,False
2010,Massachusetts,MA,governor,Deval Patrick,Democratic,48.4,True,True
2010,Massachusetts,MA,governor,Charlie Baker,Republican,42.0,False,False
2010,Massachusetts,MA,governor,Tim Cahill,Independent,8.0,False,False
2010,Massachusetts,MA,governor,Jill Stein,Green,1.4,False,False
2010,Michigan,MI,governor,Rick Snyder,Republican,58.1,True,False
2010,Michigan,MI,governor,Virg Bernero,Democratic,39.9,False,False
2010,Minnesota,MN,governor,Mark Dayton,Minnesota Democratic–farmer–labor,43.6,True,False
2010,Minnesota,MN,governor,Tom Emmer,Republican,43.2,False,False
2010,Minnesota,MN,governor,Tom Horner,Independence,11.9,False,False
2010,Nebraska,NE,governor,Dave Heineman,Republican,73.9,True,True
2010,Nebraska,NE,governor,Mike Meister,Democratic,26.1,False,False
2010,Nevada,NV,governor,Brian Sandoval,Republican,53.4,True,False
2010,Nevada,NV,governor,Rory Reid,Democratic,41.6,False,False
2010,New Hampshire,NH,governor,John Lynch,Democratic,52.6,True,True
2010,New Hampshire,NH,governor,John Stephen,Republican,45.0,False,False
2010,New Hampshire,NH,governor,John Babiarz,Libertarian,2.2,False,False
2010,New Mexico,NM,governor,Susana Martinez,Republican,53.3,True,False
2010,New Mexico,NM,governor,Diane Denish,Democratic,46.6,False,False
2010,New York,NY,governor,Andrew Cuomo,Democratic,63.1,True,False
2010,New York,NY,governor,Carl Paladino,Republican,33.5,False,False
2010,New York,NY,governor,Howie Hawkins,Green,1.3,False,False
2010,New York,NY,governor,Warren Redlich,Libertarian,1.1,False,False
2010,Ohio,OH,governor,John Kasich,Republican,49.0,True,False
2010,Ohio,OH,governor,Ted Strickland,Democratic,47.0,False,True
2010,Ohio,OH,governor,Ken Matesz,Libertarian,2.4,False,False
2010,Ohio,OH,governor,Dennis Spisak,Green,1.5,False,False
2010,Oklahoma,OK,governor,Mary Fallin,Republican,60.5,True,False
2010,Oklahoma,OK,governor,Jari Askins,Democratic,39.5,False,False
2010,Oregon,OR,governor,John Kitzhaber,Democratic,49.3,True,False
2010,Oregon,OR,governor,Chris Dudley,Republican,47.8,False,False
2010,Oregon,OR,governor,Greg Kord,Constitution,1.4,False,False
2010,Oregon,OR,governor,Wes Wagner,Libertarian,1.3,False,False
2010,Pennsylvania,PA,governor,Tom Corbett,Republican,54.5,True,False
2010,Pennsylvania,PA,governor,Dan Onorato,Democratic,45.5,False,False
2010,Rhode Island,RI,governor,Lincoln Chafee,Independent,36.1,True,False
2010,Rhode Island,RI,governor,John Robitaille,Republican,33.6,False,False
2010,Rhode Island,RI,governor,Frank T. Caprio,Democratic,23.1,False,False
2010,Rhode Island,RI,governor,Ken Block,Moderate,6.5,False,False
2010,South Carolina,SC,governor,Nikki Haley,Republican,51.4,True,False
2010,South Carolina,SC,governor,Vincent Sheheen,Democratic,46.9,False,False
2010,South Carolina,SC,governor,Morgan B. Reeves,Citizens,1.5,False,False
2010,South Dakota,SD,governor,Dennis Daugaard,Republican,61.5,True,False
2010,South Dakota,SD,governor,Scott Heidepriem,Democratic,38.5,False,False
2010,Tennessee,TN,governor,Bill Haslam,Republican,65.0,True,False
2010,Tennessee,TN,governor,Mike McWherter,Democratic,33.1,False,False
2010,Texas,TX,governor,Rick Perry,Republican,55.0,True,True
2010,Texas,TX,governor,Bill White,Democratic,42.3,False,False
2010,Texas,TX,governor,Kathie Glass,Libertarian,2.2,False,False
2010,Utah {{small|,,governor,Gary Herbert,Republican,64.1,True,True
2010,Utah {{small|,,governor,Peter Corroon,Democratic,31.9,False,False
2010,Utah {{small|,,governor,Farley Anderson,Independent,2.0,False,False
2010,Utah {{small|,,governor,Andrew McCullough,Libertarian,2.0,False,False
2010,Vermont,VT,governor,Peter Shumlin,Democratic,49.4,True,False
2010,Vermont,VT,governor,Brian Dubie,Republican,47.7,False,False
2010,Wisconsin,WI,governor,Scott Walker,Republican,52.3,True,False
2010,Wisconsin,WI,governor,Tom Barrett,Democratic,46.5,False,False
2010,Wyoming,WY,governor,Matt Mead,Republican,65.7,True,False
2010,Wyoming,WY,governor,Leslie Petersen,Democratic,22.9,False,False
2010,Wyoming,WY,governor,Taylor Haynes,Independent,7.3,False,False
2010,Wyoming,WY,governor,Mike Wheeler,Libertarian,2.9,False,False
2010,District of Columbia,DC,governor,Vincent C. Gray,Democratic,74.2,True,False
2010,District of Columbia,DC,governor,Write-ins,Write-in,22.4,False,False
2010,District of Columbia,DC,governor,Carlos Allen,Independent,1.7,False,False
2010,District of Columbia,DC,governor,Faith Dane,D.c. Statehood Green,1.1,False,False
2010,Guam,GU,governor,Eddie Calvo,Republican,50.6,True,False
2010,Guam,GU,governor,Carl Gutierrez,Democratic,49.4,False,False
2010,U.S. Virgin Islands,VI,governor,John de Jongh,Democratic,56.3,True,True
2010,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,43.6,False,False
2011,Kentucky,KY,governor,Steve Beshear,Democratic,55.7,True,True
2011,Kentucky,KY,governor,David L. Williams,Republican,35.3,False,False
2011,Kentucky,KY,governor,Gatewood Galbraith,Independent,9.0,False,False
2011,Louisiana,LA,governor,Bobby Jindal,Republican,65.8,True,True
2011,Louisiana,LA,governor,Tara Hollis,Democratic,17.9,False,False
2011,Louisiana,LA,governor,Cary Deaton,Democratic,4.9,False,False
2011,Louisiana,LA,governor,Trey Roberts,Democratic,3.3,False,False
2011,Louisiana,LA,governor,David Blanchard,Independent,2.6,False,False
2011,Louisiana,LA,governor,Niki Papazoglakis,Democratic,2.1,False,False
2011,Louisiana,LA,governor,Scott Lewis,Libertarian,1.2,False,False
2011,Mississippi,MS,governor,Phil Bryant,Republican,61.0,True,False
2011,Mississippi,MS,governor,Johnny DuPree,Democratic,39.0,False,False
2011,West Virginia {{small|,,governor,Earl Ray Tomblin,Democratic,49.6,True,True
2011,West Virginia {{small|,,governor,Bill Maloney,Republican,47.0,False,False
2011,West Virginia {{small|,,governor,Bob Henry Baber,Mountain,2.0,False,False
2011,West Virginia {{small|,,governor,Marla Ingels,Independent,1.0,False,False
2012,Delaware,DE,governor,Jack Markell,Democratic,69.3,True,True
2012,Delaware,DE,governor,Jeff Cragg,Republican,28.6,False,False
2012,Delaware,DE,governor,Mark Perri,Green,1.2,False,False
2012,Indiana,IN,governor,Mike Pence,Republican,49.5,True,False
2012,Indiana,IN,governor,John R. Gregg,Democratic,46.6,False,False
2012,Indiana,IN,governor,Rupert Boneham,Libertarian,4.0,False,False
2012,Missouri,MO,governor,Jay Nixon,Democratic,54.8,True,True
2012,Missouri,MO,governor,Dave Spence,Republican,42.5,False,False
2012,Missouri,MO,governor,Jim Higgins,Libertarian,2.7,False,False
2012,Montana,MT,governor,Steve Bullock,Democratic,48.9,True,False
2012,Montana,MT,governor,Rick Hill,Republican,47.3,False,False
2012,Montana,MT,governor,Ron Vandevender,Libertarian,3.8,False,False
2012,New Hampshire,NH,governor,Maggie Hassan,Democratic,54.6,True,False
2012,New Hampshire,NH,governor,Ovide Lamontagne,Republican,42.5,False,False
2012,New Hampshire,NH,governor,John J. Babiarz,Libertarian,2.8,False,False
2012,North Carolina,NC,governor,Pat McCrory,Republican,54.6,True,False
2012,North Carolina,NC,governor,Walter Dalton,Democratic,43.2,False,False
2012,North Carolina,NC,governor,Barbara Howe,Libertarian,2.1,False,False
2012,North Dakota,ND,governor,Jack Dalrymple,Republican,63.1,True,True
2012,North Dakota,ND,governor,Ryan Taylor,North Dakota Democratic–nonpartisan League,34.3,False,False
2012,North Dakota,ND,governor,Paul Sorum,Independent,1.7,False,False
2012,Utah,UT,governor,Gary Herbert,Republican,68.4,True,True
2012,Utah,UT,governor,Peter Cooke,Democratic,27.6,False,False
2012,Utah,UT,governor,Ken Larsen,Libertarian,2.3,False,False
2012,Utah,UT,governor,Kirk Pearson,Constitution,1.8,False,False
2012,Vermont,VT,governor,Peter Shumlin,Democratic,57.8,True,True
2012,Vermont,VT,governor,Randy Brock,Republican,37.6,False,False
2012,Vermont,VT,governor,Emily Peyton,Independent,2.0,False,False
2012,Vermont,VT,governor,Cris Ericson,Marijuana,1.9,False,False
2012,Washington,WA,governor,Jay Inslee,Democratic,51.5,True,False
2012,Washington,WA,governor,Rob McKenna,Republican,48.5,False,False
2012,West Virginia,WV,governor,Earl Ray Tomblin,Democratic,50.5,True,True
2012,West Virginia,WV,governor,Bill Maloney,Republican,45.7,False,False
2012,West Virginia,WV,governor,Jesse Johnson,Mountain,2.5,False,False
2012,West Virginia,WV,governor,David Moran,Libertarian,1.3,False,False
2012,Wisconsin {{small|,,governor,Scott Walker,Republican,53.1,True,True
2012,Wisconsin {{small|,,governor,Tom Barrett,Democratic,46.3,False,False
2012,American Samoa,AS,governor,Lolo Matalasi Moliga,Independent,52.9,True,False
2012,American Samoa,AS,governor,Faoa Aitofele Sunia,Democratic,47.1,False,False
2012,Puerto Rico,PR,governor,Alejandro García Padilla,Popular Democratic Party (puerto Rico),47.7,True,False
2012,Puerto Rico,PR,governor,Luis Fortuño,New Progressive Party (puerto Rico),47.1,False,True
2012,Puerto Rico,PR,governor,Juan Dalmau Ramírez,Independence Party (puerto Rico),2.5,False,False
2012,Puerto Rico,PR,governor,Rafael Bernabe,Working People's,1.0,False,False
2013,New Jersey,NJ,governor,Chris Christie,Republican,60.3,True,True
2013,New Jersey,NJ,governor,Barbara Buono,Democratic,38.2,False,False
2013,Virginia,VA,governor,Terry McAuliffe,Democratic,47.8,True,False
2013,Virginia,VA,governor,Ken Cuccinelli,Republican,45.2,False,False
2013,Virginia,VA,governor,Robert Sarvis,Libertarian,6.5,False,False
2014,Alabama,AL,governor,Robert J. Bentley,Republican,63.6,True,True
2014,Alabama,AL,governor,Parker Griffith,Democratic,36.2,False,False
2014,Alaska,AK,governor,Bill Walker,Independent,48.1,True,False
2014,Alaska,AK,governor,Sean Parnell,Republican,45.9,False,True
2014,Alaska,AK,governor,Carolyn Clift,Libertarian,3.2,False,False
2014,Alaska,AK,governor,J. R. Myers,Constitution,2.5,False,False
2014,Arizona,AZ,governor,Doug Ducey,Republican,53.4,True,False
2014,Arizona,AZ,governor,Fred DuVal,Democratic,41.6,False,False
2014,Arizona,AZ,governor,Barry Hess,Libertarian,3.8,False,False
2014,Arizona,AZ,governor,John Lewis Mealer,Americans Elect,1.0,False,False
2014,Arkansas,AR,governor,Asa Hutchinson,Republican,55.4,True,False
2014,Arkansas,AR,governor,Mike Ross,Democratic,41.5,False,False
2014,Arkansas,AR,governor,Frank Gilbert,Libertarian,1.9,False,False
2014,Arkansas,AR,governor,Josh Drake,Green,1.2,False,False
2014,California,CA,governor,Jerry Brown,Democratic,60.0,True,True
2014,California,CA,governor,Neel Kashkari,Republican,40.0,False,False
2014,Colorado,CO,governor,John Hickenlooper,Democratic,49.3,True,True
2014,Colorado,CO,governor,Bob Beauprez,Republican,46.0,False,False
2014,Colorado,CO,governor,Matthew Hess,Libertarian,1.9,False,False
2014,Colorado,CO,governor,Harry Hempy,Green,1.3,False,False
2014,Colorado,CO,governor,Mike Dunafon,Independent,1.2,False,False
2014,Connecticut,CT,governor,Dannel Malloy,Democratic,50.7,True,True
2014,Connecticut,CT,governor,Thomas C. Foley,Republican,48.2,False,False
2014,Connecticut,CT,governor,Joe Visconti,Independent,1.1,False,False
2014,Florida,FL,governor,Rick Scott,Republican,48.1,True,True
2014,Florida,FL,governor,Charlie Crist,Democratic,47.1,False,False
2014,Florida,FL,governor,Adrian Wyllie,Libertarian,3.8,False,False
2014,Georgia,GA,governor,Nathan Deal,Republican,52.7,True,True
2014,Georgia,GA,governor,Jason Carter,Democratic,44.9,False,False
2014,Georgia,GA,governor,Andrew Hunt,Libertarian,2.4,False,False
2014,Hawaii,HI,governor,David Ige,Democratic,49.5,True,False
2014,Hawaii,HI,governor,Duke Aiona,Republican,37.1,False,False
2014,Hawaii,HI,governor,Mufi Hannemann,Independent,11.7,False,False
2014,Hawaii,HI,governor,Jeff Davis,Libertarian,1.8,False,False
2014,Idaho,ID,governor,Butch Otter,Republican,53.5,True,True
2014,Idaho,ID,governor,A. J. Balukoff,Democratic,38.6,False,False
2014,Idaho,ID,governor,John Bujak,Libertarian,4.1,False,False
2014,Idaho,ID,governor,Jill Humble,Independent,2.0,False,False
2014,Idaho,ID,governor,Steven Pankey,Constitution,1.2,False,False
2014,Illinois,IL,governor,Bruce Rauner,Republican,50.3,True,False
2014,Illinois,IL,governor,Pat Quinn,Democratic,46.4,False,True
2014,Illinois,IL,governor,Chad Grimm,Libertarian,3.4,False,False
2014,Iowa,IA,governor,Terry Branstad,Republican,59.0,True,True
2014,Iowa,IA,governor,Jack Hatch,Democratic,37.3,False,False
2014,Iowa,IA,governor,Lee Hieb,Libertarian,1.8,False,False
2014,Kansas,KS,governor,Sam Brownback,Republican,49.8,True,True
2014,Kansas,KS,governor,Paul Davis,Democratic,46.1,False,False
2014,Kansas,KS,governor,Keen Umbehr,Libertarian,4.1,False,False
2014,Maine,ME,governor,Paul LePage,Republican,48.2,True,True
2014,Maine,ME,governor,Mike Michaud,Democratic,43.4,False,False
2014,Maine,ME,governor,Eliot Cutler,Independent,8.4,False,False
2014,Maryland,MD,governor,Larry Hogan,Republican,51.0,True,False
2014,Maryland,MD,governor,Anthony Brown,Democratic,47.3,False,False
2014,Maryland,MD,governor,Shawn Quinn,Libertarian,1.5,False,False
2014,Massachusetts,MA,governor,Charlie Baker,Republican,48.4,True,False
2014,Massachusetts,MA,governor,Martha Coakley,Democratic,46.5,False,False
2014,Massachusetts,MA,governor,Evan Falchuk,Independent,3.3,False,False
2014,Michigan,MI,governor,Rick Snyder,Republican,50.9,True,True
2014,Michigan,MI,governor,Mark Schauer,Democratic,46.9,False,False
2014,Michigan,MI,governor,Mary Buzuma,Libertarian,1.1,False,False
2014,Minnesota,MN,governor,Mark Dayton,Minnesota Democratic–farmer–labor,50.1,True,True
2014,Minnesota,MN,governor,Jeff Johnson,Republican,44.5,False,False
2014,Minnesota,MN,governor,Hannah Nicollet,Independence Party (minnesota),2.9,False,False
2014,Minnesota,MN,governor,Chris Wright,Grassroots–legalize Cannabis,1.6,False,False
2014,Nebraska,NE,governor,Pete Ricketts,Republican,57.2,True,False
2014,Nebraska,NE,governor,Chuck Hassebrook,Democratic,39.2,False,False
2014,Nebraska,NE,governor,Mark Elworth Jr.,Libertarian,3.5,False,False
2014,Nevada,NV,governor,Brian Sandoval,Republican,70.6,True,True
2014,Nevada,NV,governor,Bob Goodman,Democratic,23.9,False,False
2014,Nevada,NV,governor,David VanDerBeek,American,2.7,False,False
2014,New Hampshire,NH,governor,Maggie Hassan,Democratic,52.4,True,True
2014,New Hampshire,NH,governor,Walt Havenstein,Republican,47.4,False,False
2014,New Mexico,NM,governor,Susana Martinez,Republican,57.2,True,True
2014,New Mexico,NM,governor,Gary King,Democratic,42.8,False,False
2014,New York,NY,governor,Andrew Cuomo,Democratic,54.3,True,True
2014,New York,NY,governor,Rob Astorino,Republican,40.3,False,False
2014,New York,NY,governor,Howie Hawkins,Green,4.8,False,False
2014,Ohio,OH,governor,John Kasich,Republican,63.6,True,True
2014,Ohio,OH,governor,Ed FitzGerald,Democratic,33.0,False,False
2014,Ohio,OH,governor,Anita Rios,Green,3.3,False,False
2014,Oklahoma,OK,governor,Mary Fallin,Republican,55.8,True,True
2014,Oklahoma,OK,governor,Joe Dorman,Democratic,41.0,False,False
2014,Oklahoma,OK,governor,Kimberly Willis,Independent,2.1,False,False
2014,Oklahoma,OK,governor,Richard Prawdzienski,Independent,1.1,False,False
2014,Oregon,OR,governor,John Kitzhaber,Democratic,49.9,True,True
2014,Oregon,OR,governor,Dennis Richardson,Republican,44.1,False,False
2014,Oregon,OR,governor,Jason Levin,Green,2.0,False,False
2014,Oregon,OR,governor,Paul Grad,Libertarian,1.5,False,False
2014,Oregon,OR,governor,Aaron Auer,Constitution,1.1,False,False
2014,Oregon,OR,governor,Chris Henry,Progressive,1.0,False,False
2014,Pennsylvania,PA,governor,Tom Wolf,Democratic,54.9,True,False
2014,Pennsylvania,PA,governor,Tom Corbett,Republican,45.1,False,True
2014,Rhode Island,RI,governor,Gina Raimondo,Democratic,40.7,True,False
2014,Rhode Island,RI,governor,Allan Fung,Republican,36.2,False,False
2014,Rhode Island,RI,governor,Robert J. Healey,Moderate,21.4,False,False
2014,Rhode Island,RI,governor,Kate Fletcher,Independent,1.1,False,False
2014,South Carolina,SC,governor,Nikki Haley,Republican,55.9,True,True
2014,South Carolina,SC,governor,Vincent Sheheen,Democratic,41.4,False,False
2014,South Carolina,SC,governor,Steve French,Libertarian,1.2,False,False
2014,South Dakota,SD,governor,Dennis Daugaard,Republican,70.5,True,True
2014,South Dakota,SD,governor,Susan Wismer,Democratic,25.4,False,False
2014,South Dakota,SD,governor,Michael J. Myers,Independent,4.1,False,False
2014,Tennessee,TN,governor,Bill Haslam,Republican,70.3,True,True
2014,Tennessee,TN,governor,Charles Brown,Democratic,22.8,False,False
2014,Tennessee,TN,governor,John Jay Hooker,Independent,2.3,False,False
2014,Tennessee,TN,governor,Shaun Crowell,Constitution,2.0,False,False
2014,Tennessee,TN,governor,Isa Infante,Green,1.4,False,False
2014,Texas,TX,governor,Greg Abbott,Republican,59.3,True,False
2014,Texas,TX,governor,Wendy Davis,Democratic,38.9,False,False
2014,Texas,TX,governor,Kathie Glass,Libertarian,1.4,False,False
2014,Vermont,VT,governor,Peter Shumlin,Democratic,46.4,True,True
2014,Vermont,VT,governor,Scott Milne,Republican,45.1,False,False
2014,Vermont,VT,governor,Dan Feliciano,Libertarian,4.4,False,False
2014,Vermont,VT,governor,Emily Peyton,Independent,1.6,False,False
2014,Wisconsin,WI,governor,Scott Walker,Republican,52.3,True,True
2014,Wisconsin,WI,governor,Mary Burke,Democratic,46.6,False,False
2014,Wyoming,WY,governor,Matt Mead,Republican,59.4,True,True
2014,Wyoming,WY,governor,Pete Gosar,Democratic,27.3,False,False
2014,Wyoming,WY,governor,Don Wills,Independent,5.9,False,False
2014,Wyoming,WY,governor,Dee Cozzens,Libertarian,2.4,False,False
2014,District of Columbia,DC,governor,Muriel Bowser,Democratic,54.5,True,False
2014,District of Columbia,DC,governor,David Catania,Independent,34.6,False,False
2014,District of Columbia,DC,governor,Carol Schwartz,Independent,7.0,False,False
2014,Guam,GU,governor,Eddie Calvo,Republican,63.7,True,True
2014,Guam,GU,governor,Carl Gutierrez,Democratic,36.0,False,False
2014,Northern Mariana Islands,MP,governor,Eloy Inos,Republican,57.0,True,True
2014,Northern Mariana Islands,MP,governor,Heinz Hofschneider,Independent,43.0,False,False
2014,U.S. Virgin Islands,VI,governor,Kenneth Mapp,Independent,63.9,True,False
2014,U.S. Virgin Islands,VI,governor,Donna Christian-Christensen,Democratic,35.9,False,False
2015,Kentucky,KY,governor,Matt Bevin,Republican,52.5,True,False
2015,Kentucky,KY,governor,Jack Conway,Democratic,43.8,False,False
2015,Kentucky,KY,governor,Drew Curtis,Independent,3.7,False,False
2015,Louisiana,LA,governor,John Bel Edwards,Democratic,56.1,True,False
2015,Louisiana,LA,governor,David Vitter,Republican,43.9,False,False
2015,Mississippi,MS,governor,Phil Bryant,Republican,66.4,True,True
2015,Mississippi,MS,governor,Robert Gray,Democratic,32.4,False,False
2015,Mississippi,MS,governor,Shawn O'Hara,Reform,1.4,False,False
2016,Delaware,DE,governor,John Carney,Democratic,58.3,True,False
2016,Delaware,DE,governor,Colin Bonini,Republican,39.2,False,False
2016,Delaware,DE,governor,Andrew Groff,Green,1.4,False,False
2016,Delaware,DE,governor,Sean Louis Goward,Libertarian,1.1,False,False
2016,Indiana,IN,governor,Eric Holcomb,Republican,51.4,True,False
2016,Indiana,IN,governor,John R. Gregg,Democratic,45.4,False,False
2016,Indiana,IN,governor,Rex Bell,Libertarian,3.2,False,False
2016,Missouri,MO,governor,Eric Greitens,Republican,51.1,True,False
2016,Missouri,MO,governor,Chris Koster,Democratic,45.6,False,False
2016,Missouri,MO,governor,Cisse Spragins,Libertarian,1.5,False,False
2016,Missouri,MO,governor,Don Fitz,Green,0.75,False,False
2016,Montana,MT,governor,Steve Bullock,Democratic,50.3,True,True
2016,Montana,MT,governor,Greg Gianforte,Republican,46.4,False,False
2016,Montana,MT,governor,Ted Dunlap,Libertarian,3.4,False,False
2016,New Hampshire,NH,governor,Chris Sununu,Republican,48.8,True,False
2016,New Hampshire,NH,governor,Colin Van Ostern,Democratic,46.6,False,False
2016,New Hampshire,NH,governor,Max Abramson,Libertarian,4.3,False,False
2016,North Carolina,NC,governor,Roy Cooper,Democratic,49.0,True,False
2016,North Carolina,NC,governor,Pat McCrory,Republican,48.8,False,True
2016,North Carolina,NC,governor,Lon Cecil,Libertarian,2.2,False,False
2016,North Dakota,ND,governor,Doug Burgum,Republican,76.5,True,False
2016,North Dakota,ND,governor,Marvin Nelson,North Dakota Democratic–nonpartisan League,19.4,False,False
2016,North Dakota,ND,governor,Marty Riske,Libertarian,3.9,False,False
2016,Oregon,OR,governor,Kate Brown,Democratic,50.6,True,True
2016,Oregon,OR,governor,Bud Pierce,Republican,43.6,False,False
2016,Oregon,OR,governor,James Foster,Libertarian,2.3,False,False
2016,Oregon,OR,governor,Aaron Donald Auer,Constitution,1.0,False,False
2016,Utah,UT,governor,Gary Herbert,Republican,66.7,True,True
2016,Utah,UT,governor,Mike Weinholtz,Democratic,28.7,False,False
2016,Utah,UT,governor,Brian Kamerath,Libertarian,3.1,False,False
2016,Utah,UT,governor,Superdell Schnaze,Constitution,1.4,False,False
2016,Vermont,VT,governor,Phil Scott,Republican,52.9,True,False
2016,Vermont,VT,governor,Sue Minter,Democratic,44.2,False,False
2016,Vermont,VT,governor,Bill Lee,Independent,2.8,False,False
2016,Washington,WA,governor,Jay Inslee,Democratic,54.2,True,True
2016,Washington,WA,governor,Bill Bryant,Republican,45.5,False,False
2016,West Virginia,WV,governor,Jim Justice,Democratic,49.1,True,False
2016,West Virginia,WV,governor,Bill Cole,Republican,42.3,False,False
2016,West Virginia,WV,governor,Charlotte Pritt,Mountain,5.9,False,False
2016,West Virginia,WV,governor,David Moran,Libertarian,2.2,False,False
2016,West Virginia,WV,governor,Phil Hudok,Constitution,0.6,False,False
2016,American Samoa,AS,governor,Lolo Matalasi Moliga,Nonpartisan Politician,60.2,True,True
2016,American Samoa,AS,governor,Faoa Aitofele Sunia,Nonpartisan Politician,35.8,False,False
2016,American Samoa,AS,governor,Tuika Tuika,Nonpartisan Politician,4.0,False,False
2016,Puerto Rico,PR,governor,Ricardo Rosselló,New Progressive Party (puerto Rico),41.8,True,False
