year,map_vintage,state,state_code,district,district_note,at_large,counties_whole,counties_partial,counties_whole_list,counties_partial_list,matched_counties,d_votes,r_votes,other_votes,total_votes,d_share_two_party_pct,r_share_two_party_pct,national_d_share_two_party_pct,lean_pct,lean_label,votes_from_partial_pct
2008,2000s,California,CA,CA-37,,False,0,1,,Los Angeles County,1,41325,17216,1187,59728,70.59,29.41,53.72,16.87,D+16.9,100.0
2008,2000s,California,CA,CA-38,,False,0,1,,Los Angeles County,1,59692,24867,1715,86274,70.59,29.41,53.72,16.87,D+16.9,100.0
2008,2000s,California,CA,CA-39,,False,0,1,,Los Angeles County,1,36734,15303,1056,53092,70.59,29.41,53.72,16.87,D+16.9,100.0
2008,2000s,California,CA,CA-40,,False,0,1,,Orange County,1,69794,73541,3183,146518,48.69,51.31,53.72,-5.03,R+5.0,100.0
2008,2000s,California,CA,CA-41,,False,0,2,,Riverside County; San Bernardino County,2,222853,197351,9236,429440,53.03,46.97,53.72,-0.69,R+0.7,100.0
2008,2000s,California,CA,CA-42,,False,0,3,,Orange County; Los Angeles County; San Bernardino County,3,162356,153299,6935,322590,51.43,48.57,53.72,-2.29,R+2.3,100.0
2008,2000s,California,CA,CA-43,,False,0,1,,San Bernardino County,1,3157,2774,132,6063,53.23,46.77,53.72,-0.49,R+0.5,100.0
2008,2000s,California,CA,CA-44,,False,0,2,,Orange County; Riverside County,2,122641,127571,5462,255674,49.01,50.99,53.72,-4.71,R+4.7,100.0
2008,2000s,California,CA,CA-45,,False,0,1,,Riverside County,1,269764,257334,10160,537258,51.18,48.82,53.72,-2.54,R+2.5,100.0
2008,2000s,California,CA,CA-46,,False,0,2,,Los Angeles County; Orange County,2,158269,100946,5475,264690,61.06,38.94,53.72,7.33,D+7.3,100.0
2008,2000s,California,CA,CA-47,,False,0,1,,Orange County,1,37920,39955,1729,79604,48.69,51.31,53.72,-5.03,R+5.0,100.0
2008,2000s,California,CA,CA-48,,False,0,1,,Orange County,1,147282,155189,6717,309188,48.69,51.31,53.72,-5.03,R+5.0,100.0
2008,2000s,California,CA,CA-49,,False,0,2,,Riverside County; San Diego County,2,222175,182918,7856,412949,54.85,45.15,53.72,1.12,D+1.1,100.0
2008,2000s,California,CA,CA-50,,False,0,1,,San Diego County,1,47994,38954,1687,88635,55.2,44.8,53.72,1.47,D+1.5,100.0
2008,2000s,California,CA,CA-51,,False,1,1,Imperial County,San Diego County,2,88820,66488,2923,158232,57.19,42.81,53.72,3.47,D+3.5,75.5
2008,2000s,California,CA,CA-52,,False,0,1,,San Diego County,1,334624,271598,11764,617986,55.2,44.8,53.72,1.47,D+1.5,100.0
2008,2000s,California,CA,CA-53,,False,0,1,,San Diego County,1,15331,12444,539,28314,55.2,44.8,53.72,1.47,D+1.5,100.0
2008,2000s,Colorado,CO,CO-01,,False,1,1,Denver County,Arapahoe County,2,207846,64844,4165,276856,76.22,23.78,53.72,22.5,D+22.5,1.9
2008,2000s,Colorado,CO,CO-02,,False,6,3,Broomfield County; Clear Creek County; Eagle County; Gilpin County; Grand County; Summit County,Adams County; Boulder County; Jefferson County,9,183780,92836,4620,281236,66.44,33.56,53.72,12.71,D+12.7,70.3
2008,2000s,Colorado,CO,CO-03,,False,28,1,Alamosa County; Archuleta County; Conejos County; Costilla County; Custer County; Delta County; Dolores County; Garfield County; Gunnison County; Hinsdale County; Huerfano County; Jackson County; La Plata County; Las Animas County; Mesa County; Mineral County; Moffat County; Montezuma County; Montrose County; Ouray County; Pitkin County; Pueblo County; Rio Blanco County; Rio Grande County; Routt County; Saguache County; San Juan County; San Miguel County,Otero County,29,161765,170496,5638,337900,48.69,51.31,53.72,-5.04,R+5.0,1.9
2008,2000s,Colorado,CO,CO-04,,False,16,2,Baca County; Bent County; Cheyenne County; Crowley County; Kiowa County; Kit Carson County; Larimer County; Lincoln County; Logan County; Morgan County; Phillips County; Prowers County; Sedgwick County; Washington County; Weld County; Yuma County,Boulder County; Otero County,18,165262,168088,6097,339446,49.58,50.42,53.72,-4.15,R+4.1,5.7
2008,2000s,Colorado,CO,CO-05,,False,5,1,Chaffee County; El Paso County; Fremont County; Lake County; Teller County,Park County,6,131036,191758,5089,327883,40.59,59.41,53.72,-13.13,R+13.1,2.7
2008,2000s,Colorado,CO,CO-06,,False,2,3,Douglas County; Elbert County,Arapahoe County; Jefferson County; Park County,5,319822,299916,9698,629436,51.61,48.39,53.72,-2.12,R+2.1,73.8
2008,2000s,Colorado,CO,CO-07,,False,0,3,,Adams County; Arapahoe County; Jefferson County,3,119122,85690,3892,208704,58.16,41.84,53.72,4.44,D+4.4,100.0
2008,2000s,Connecticut,CT,CT-01,,False,0,3,,Hartford County; Litchfield County; Middlesex County,3,177140,95947,3501,276589,64.87,35.13,53.72,11.14,D+11.1,100.0
2008,2000s,Connecticut,CT,CT-02,,False,3,3,New London County; Tolland County; Windham County,Hartford County; Middlesex County; New Haven County,6,248909,156371,5909,411189,61.42,38.58,53.72,7.69,D+7.7,38.9
2008,2000s,Connecticut,CT,CT-03,,False,0,3,,Fairfield County; Middlesex County; New Haven County,3,163615,101975,3235,268825,61.6,38.4,53.72,7.88,D+7.9,100.0
2008,2000s,Connecticut,CT,CT-04,,False,0,2,,Fairfield County; New Haven County,2,175406,120210,2301,297917,59.34,40.66,53.72,5.61,D+5.6,100.0
2008,2000s,Connecticut,CT,CT-05,,False,0,4,,Fairfield County; Hartford County; Litchfield County; New Haven County,4,232693,154925,4636,392254,60.03,39.97,53.72,6.31,D+6.3,100.0
2008,2000s,District of Columbia,DC,DC-AL,,True,0,0,,,8,244400,17277,2680,264357,93.4,6.6,53.72,39.67,D+39.7,0.0
2008,2000s,Delaware,DE,DE-AL,,True,0,0,,,3,255459,152374,4783,412616,62.64,37.36,53.72,8.91,D+8.9,0.0
2008,2000s,Florida,FL,FL-01,,False,5,1,Escambia County; Holmes County; Okaloosa County; Santa Rosa County; Washington County,Walton County,6,117845,249438,4582,371864,32.09,67.91,53.72,-21.64,R+21.6,6.7
2008,2000s,Florida,FL,FL-02,,False,12,3,Bay County; Calhoun County; Dixie County; Franklin County; Gadsden County; Gulf County; Jackson County; Lafayette County; Liberty County; Suwannee County; Taylor County; Wakulla County,Jefferson County; Leon County; Walton County,15,159040,184910,4031,347981,46.24,53.76,53.72,-7.48,R+7.5,42.4
2008,2000s,Florida,FL,FL-03,,False,0,9,,Alachua County; Clay County; Duval County; Lake County; Marion County; Orange County; Putnam County; Seminole County; Volusia County,9,146955,152031,3244,302231,49.15,50.85,53.72,-4.57,R+4.6,100.0
2008,2000s,Florida,FL,FL-04,,False,6,3,Baker County; Columbia County; Hamilton County; Madison County; Nassau County; Union County,Duval County; Jefferson County; Leon County,9,151581,190104,3170,344855,44.36,55.64,53.72,-9.36,R+9.4,71.7
2008,2000s,Florida,FL,FL-05,,False,3,5,Citrus County; Hernando County; Sumter County,Lake County; Levy County; Marion County; Pasco County; Polk County,8,232819,284649,7348,524815,44.99,55.01,53.72,-8.73,R+8.7,59.3
2008,2000s,Florida,FL,FL-06,,False,2,6,Bradford County; Gilchrist County,Alachua County; Clay County; Duval County; Lake County; Levy County; Marion County,8,180694,213639,4483,398817,45.82,54.18,53.72,-7.9,R+7.9,95.1
2008,2000s,Florida,FL,FL-07,,False,2,3,Flagler County; St. Johns County,Putnam County; Seminole County; Volusia County,5,146308,178212,3566,328085,45.08,54.92,53.72,-8.64,R+8.6,52.7
2008,2000s,Florida,FL,FL-08,,False,0,3,,Lake County; Marion County; Orange County,3,147738,121723,2282,271743,54.83,45.17,53.72,1.1,D+1.1,100.0
2008,2000s,Florida,FL,FL-09,,False,0,3,,Hillsborough County; Pasco County; Pinellas County,3,212268,184852,4854,401974,53.45,46.55,53.72,-0.27,R+0.3,100.0
2008,2000s,Florida,FL,FL-10,,False,0,1,,Pinellas County,1,152551,129062,4170,285783,54.17,45.83,53.72,0.45,D+0.4,100.0
2008,2000s,Florida,FL,FL-11,,False,0,3,,Hillsborough County; Manatee County; Pinellas County,3,69523,60425,1446,131394,53.5,46.5,53.72,-0.22,R+0.2,100.0
2008,2000s,Florida,FL,FL-12,,False,0,3,,Hillsborough County; Osceola County; Polk County,3,197033,195325,4395,396752,50.22,49.78,53.72,-3.51,R+3.5,100.0
2008,2000s,Florida,FL,FL-13,,False,3,2,DeSoto County; Hardee County; Sarasota County,Charlotte County; Manatee County,5,179716,194074,4409,378199,48.08,51.92,53.72,-5.64,R+5.6,40.3
2008,2000s,Florida,FL,FL-14,,False,1,2,Lee County,Charlotte County; Collier County,3,129299,160661,2948,292909,44.59,55.41,53.72,-9.13,R+9.1,7.8
2008,2000s,Florida,FL,FL-15,,False,1,3,Indian River County,Brevard County; Osceola County; Polk County,4,173213,183560,4227,361000,48.55,51.45,53.72,-5.17,R+5.2,80.4
2008,2000s,Florida,FL,FL-16,,False,3,5,Glades County; Highlands County; Okeechobee County,Charlotte County; Hendry County; Martin County; Palm Beach County; St. Lucie County,8,142992,146999,3422,293413,49.31,50.69,53.72,-4.41,R+4.4,78.9
2008,2000s,Florida,FL,FL-17,,False,0,2,,Broward County; Miami-Dade County,2,29332,18570,261,48164,61.23,38.77,53.72,7.51,D+7.5,100.0
2008,2000s,Florida,FL,FL-18,,False,0,2,,Miami-Dade County; Monroe County,2,56053,40908,524,97486,57.81,42.19,53.72,4.09,D+4.1,100.0
2008,2000s,Florida,FL,FL-19,,False,0,2,,Broward County; Palm Beach County,2,50837,28776,542,80155,63.86,36.14,53.72,10.13,D+10.1,100.0
2008,2000s,Florida,FL,FL-20,,False,0,2,,Broward County; Miami-Dade County,2,65086,32363,620,98068,66.79,33.21,53.72,13.07,D+13.1,100.0
2008,2000s,Florida,FL,FL-21,,False,0,2,,Broward County; Miami-Dade County,2,41256,25995,368,67619,61.35,38.65,53.72,7.62,D+7.6,100.0
2008,2000s,Florida,FL,FL-22,,False,0,2,,Broward County; Palm Beach County,2,64731,35636,677,101044,64.49,35.51,53.72,10.77,D+10.8,100.0
2008,2000s,Florida,FL,FL-23,,False,0,5,,Broward County; Hendry County; Martin County; Palm Beach County; St. Lucie County,5,670370,386039,7546,1063955,63.46,36.54,53.72,9.73,D+9.7,100.0
2008,2000s,Florida,FL,FL-24,,False,0,4,,Brevard County; Orange County; Seminole County; Volusia County,4,298501,265102,5620,569223,52.96,47.04,53.72,-0.76,R+0.8,100.0
2008,2000s,Florida,FL,FL-25,,False,0,3,,Collier County; Miami-Dade County; Monroe County,3,466627,383166,4947,854740,54.91,45.09,53.72,1.19,D+1.2,100.0
2008,2000s,Georgia,GA,GA-01,,False,23,2,Appling County; Atkinson County; Bacon County; Berrien County; Brantley County; Bryan County; Camden County; Charlton County; Clinch County; Coffee County; Cook County; Echols County; Glynn County; Jeff Davis County; Lanier County; Liberty County; Long County; McIntosh County; Pierce County; Telfair County; Ware County; Wayne County; Wheeler County,Chatham County; Lowndes County,25,110087,158498,2282,270867,40.99,59.01,53.72,-12.74,R+12.7,30.6
2008,2000s,Georgia,GA,GA-02,,False,29,3,Baker County; Brooks County; Calhoun County; Chattahoochee County; Clay County; Crawford County; Crisp County; Decatur County; Dooly County; Dougherty County; Early County; Grady County; Lee County; Macon County; Marion County; Miller County; Mitchell County; Peach County; Quitman County; Randolph County; Schley County; Seminole County; Stewart County; Sumter County; Talbot County; Taylor County; Terrell County; Thomas County; Webster County,Lowndes County; Muscogee County; Worth County,32,113151,113329,1602,228082,49.96,50.04,53.72,-3.76,R+3.8,15.2
2008,2000s,Georgia,GA,GA-03,,False,10,5,Coweta County; Fayette County; Harris County; Heard County; Lamar County; Meriwether County; Pike County; Spalding County; Troup County; Upson County,Carroll County; Douglas County; Henry County; Muscogee County; Rockdale County,15,169450,240540,3845,413836,41.33,58.67,53.72,-12.39,R+12.4,46.7
2008,2000s,Georgia,GA,GA-04,,False,0,3,,DeKalb County; Gwinnett County; Rockdale County,3,213286,73256,2466,289009,74.43,25.57,53.72,20.71,D+20.7,100.0
2008,2000s,Georgia,GA,GA-05,,False,0,3,,Clayton County; DeKalb County; Fulton County,3,142113,58252,1685,202050,70.93,29.07,53.72,17.2,D+17.2,100.0
2008,2000s,Georgia,GA,GA-06,,False,1,3,Cherokee County,Cobb County; DeKalb County; Fulton County,4,157192,152505,3486,313183,50.76,49.24,53.72,-2.97,R+3.0,70.0
2008,2000s,Georgia,GA,GA-07,,False,2,3,Barrow County; Walton County,Forsyth County; Gwinnett County; Newton County,5,140308,200540,3776,344625,41.16,58.84,53.72,-12.56,R+12.6,82.4
2008,2000s,Georgia,GA,GA-08,,False,18,3,Ben Hill County; Bibb County; Bleckley County; Butts County; Colquitt County; Dodge County; Houston County; Irwin County; Jasper County; Jones County; Laurens County; Monroe County; Pulaski County; Tift County; Turner County; Twiggs County; Wilcox County; Wilkinson County,Baldwin County; Newton County; Worth County,21,126686,163082,2376,292144,43.72,56.28,53.72,-10.0,R+10.0,13.4
2008,2000s,Georgia,GA,GA-09,,False,13,2,Catoosa County; Dade County; Dawson County; Fannin County; Gilmer County; Hall County; Lumpkin County; Murray County; Pickens County; Union County; Walker County; White County; Whitfield County,Forsyth County; Gordon County,15,72914,234392,4571,311877,23.73,76.27,53.72,-30.0,R+30.0,25.8
2008,2000s,Georgia,GA,GA-10,,False,20,1,Banks County; Clarke County; Columbia County; Elbert County; Franklin County; Greene County; Habersham County; Hart County; Jackson County; Lincoln County; McDuffie County; Madison County; Morgan County; Oconee County; Oglethorpe County; Putnam County; Rabun County; Stephens County; Towns County; Wilkes County,Richmond County,21,114187,185223,3503,302913,38.14,61.86,53.72,-15.59,R+15.6,8.9
2008,2000s,Georgia,GA,GA-11,,False,6,3,Bartow County; Chattooga County; Floyd County; Haralson County; Paulding County; Polk County,Carroll County; Cobb County; Gordon County,9,118997,207928,4502,331427,36.4,63.6,53.72,-17.33,R+17.3,51.4
2008,2000s,Georgia,GA,GA-12,,False,19,3,Bulloch County; Burke County; Candler County; Effingham County; Emanuel County; Evans County; Glascock County; Hancock County; Jefferson County; Jenkins County; Johnson County; Montgomery County; Screven County; Taliaferro County; Tattnall County; Toombs County; Treutlen County; Warren County; Washington County,Baldwin County; Chatham County; Richmond County,22,124889,124777,1863,251530,50.02,49.98,53.72,-3.7,R+3.7,47.6
2008,2000s,Georgia,GA,GA-13,,False,0,6,,Clayton County; Cobb County; DeKalb County; Douglas County; Fulton County; Henry County,6,240862,136434,3375,380671,63.84,36.16,53.72,10.12,D+10.1,100.0
2008,2000s,Hawaii,HI,HI-01,,False,0,1,,Honolulu County,1,68985,28389,1420,98794,70.85,29.15,53.72,17.12,D+17.1,100.0
2008,2000s,Hawaii,HI,HI-02,,False,4,1,Hawaii County; Kalawao County; Kauai County; Maui County,Honolulu County,5,256240,92046,5693,353979,73.57,26.43,53.72,19.85,D+19.8,58.8
2008,2000s,Iowa,IA,IA-01,,False,12,0,Black Hawk County; Bremer County; Buchanan County; Butler County; Clayton County; Clinton County; Delaware County; Dubuque County; Fayette County; Jackson County; Jones County; Scott County,,12,175394,122629,4327,302350,58.85,41.15,53.72,5.13,D+5.1,0.0
2008,2000s,Iowa,IA,IA-02,,False,15,0,Appanoose County; Cedar County; Davis County; Des Moines County; Henry County; Jefferson County; Johnson County; Lee County; Linn County; Louisa County; Muscatine County; Van Buren County; Wapello County; Washington County; Wayne County,,15,190973,122395,5671,319039,60.94,39.06,53.72,7.22,D+7.2,0.0
2008,2000s,Iowa,IA,IA-03,,False,12,0,Benton County; Grundy County; Iowa County; Jasper County; Keokuk County; Lucas County; Mahaska County; Marion County; Monroe County; Polk County; Poweshiek County; Tama County,,12,173932,143771,5785,323488,54.75,45.25,53.72,1.02,D+1.0,0.0
2008,2000s,Iowa,IA,IA-04,,False,28,0,Allamakee County; Boone County; Calhoun County; Cerro Gordo County; Chickasaw County; Dallas County; Emmet County; Floyd County; Franklin County; Greene County; Hamilton County; Hancock County; Hardin County; Howard County; Humboldt County; Kossuth County; Madison County; Marshall County; Mitchell County; Palo Alto County; Pocahontas County; Story County; Warren County; Webster County; Winnebago County; Winneshiek County; Worth County; Wright County,,28,166104,142396,5723,314223,53.84,46.16,53.72,0.12,D+0.1,0.0
2008,2000s,Iowa,IA,IA-05,,False,32,0,Adair County; Adams County; Audubon County; Buena Vista County; Carroll County; Cass County; Cherokee County; Clarke County; Clay County; Crawford County; Decatur County; Dickinson County; Fremont County; Guthrie County; Harrison County; Ida County; Lyon County; Mills County; Monona County; Montgomery County; O'Brien County; Osceola County; Page County; Plymouth County; Pottawattamie County; Ringgold County; Sac County; Shelby County; Sioux County; Taylor County; Union County; Woodbury County,,32,122537,151188,4297,278022,44.77,55.23,53.72,-8.96,R+9.0,0.0
