Year,State,Primary_Type,Poll_Source,Date,Sample,MoE,Candidate,Party,Pct,Incumbent
2018,Arizona,General,Emerson College,"September 19–21, 2018",650,± 4.4%,Martha McSally,R,39%,False
2018,Arizona,General,NBC News,"September 16–20, 2018",564 LV,± 4.7%,Martha McSally,R,43%,False
2018,Arizona,General,CNN,"September 11–15, 2018",761 LV,± 4.3%,Martha McSally,R,43%,False
2018,Arizona,General,Ipsos,"September 5–14, 2018","1,016",± 4.0%,Martha McSally,R,44%,False
2018,Arizona,General,TargetSmart (D),"September 8–13, 2018",800,± 4.0%,Martha McSally,R,46%,False
2018,Arizona,General,FOX News,"September 8–11, 2018",710 LV,± 3.5%,Martha McSally,R,44%,False
2018,Arizona,General,Gravis Marketing,"September 5–7, 2018",882,± 3.3%,Martha McSally,R,49%,False
2018,Arizona,General,OH Predictive Insights,"September 5–6, 2018",597,± 4.0%,Martha McSally,R,49%,False
2018,Arizona,General,Data Orbital,"September 4–6, 2018",550,± 4.2%,Martha McSally,R,42%,False
2018,Arizona,General,OH Predictive Insights,"July 23–24, 2018",600,± 4.0%,Martha McSally,R,44%,False
2018,Arizona,General,Gravis Marketing,"June 27 – July 2, 2018",925,± 3.2%,Martha McSally,R,39%,False
2018,Arizona,General,SurveyMonkey,"June 11 – July 2, 2018","1,290",± 4.5%,Martha McSally,R,44%,False
2018,Arizona,General,Emerson College,"June 21–22, 2018",650,± 4.0%,Martha McSally,R,32%,False
2018,Arizona,General,CBS News,"June 19–22, 2018",869 LV,,Martha McSally,R,37%,False
2018,Arizona,General,NBC News,"June 17–21, 2018",839,± 4.5%,Martha McSally,R,38%,False
2018,Arizona,General,SurveyMonkey,"April 2–23, 2018","1,667",± 4.0%,Martha McSally,R,42%,False
2018,Arizona,General,OH Predictive Insights,"April 10–11, 2018",600,± 4.0%,Martha McSally,R,42%,False
2018,Arizona,General,Public Policy Polling (D),"March 15–16, 2018",547,± 4.2%,Martha McSally,R,41%,False
2018,Arizona,General,OH Predictive Insights,"November 9, 2017",600,± 4.0%,Martha McSally,R,45%,False
2018,Arizona,General,Revily (R),"October 28–31, 2017",850,± 3.4%,Martha McSally,R,29%,False
2018,Arizona,General,The Trafalgar Group (R),"November 4–5, 2018","1,217",± 2.8%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,HarrisX,"November 3–5, 2018",600,± 4.0%,Kyrsten Sinema,D,49%,False
2018,Arizona,General,HarrisX,"November 2–4, 2018",600,± 4.0%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,OH Predictive Insights,"November 2–3, 2018",631,± 3.9%,Kyrsten Sinema,D,48%,False
2018,Arizona,General,Emerson College,"November 1–3, 2018",758,± 3.7%,Kyrsten Sinema,D,49%,False
2018,Arizona,General,HarrisX,"November 1–3, 2018",600,± 4.0%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,Research Co.,"November 1–3, 2018",450,± 4.6%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,HarrisX,"October 31 – November 2, 2018",600,± 4.0%,Kyrsten Sinema,D,44%,False
2018,Arizona,General,Gravis Marketing,"October 24 – November 2, 2018","1,165",± 2.9%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,HarrisX,"October 30 – November 1, 2018",600,± 4.0%,Kyrsten Sinema,D,42%,False
2018,Arizona,General,The Trafalgar Group (R),"October 30 – November 1, 2018","2,166",± 2.1%,Kyrsten Sinema,D,50%,False
2018,Arizona,General,HarrisX,"October 29–31, 2018",600,± 4.0%,Kyrsten Sinema,D,42%,False
2018,Arizona,General,Vox Populi Polling,"October 27–30, 2018",677,± 3.7%,Kyrsten Sinema,D,52%,False
2018,Arizona,General,HarrisX,"October 24–30, 2018","1,400",± 2.6%,Kyrsten Sinema,D,43%,False
2018,Arizona,General,FOX News,"October 27–29, 2018",643 LV,± 3.5%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,CNN,"October 24–29, 2018",702 LV,± 4.4%,Kyrsten Sinema,D,51%,False
2018,Arizona,General,HighGround Public Affairs,"October 26–28, 2018",400,± 4.9%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,NBC News,"October 23–27, 2018",506 LV,± 5.4%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,CBS News,"October 23–26, 2018",972,± 4.1%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,Ipsos,"October 17–26, 2018",799,± 4.0%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,OH Predictive Insights,"October 22–23, 2018",600,± 4.0%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,NYT Upshot,"October 15–19, 2018",606,± 4.2%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,Data Orbital,"October 16–17, 2018",600,± 4.0%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,Change Research (D),"October 9–10, 2018",783,,Kyrsten Sinema,D,44%,False
2018,Arizona,General,CBS News,"October 2–5, 2018",898,,Kyrsten Sinema,D,47%,False
2018,Arizona,General,OH Predictive Insights,"October 1–2, 2018",600,± 4.0%,Kyrsten Sinema,D,41%,False
2018,Arizona,General,FOX News,"September 29 – October 2, 2018",716 LV,± 3.5%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,Vox Populi Polling,"September 29 – October 1, 2018",702,± 3.5%,Kyrsten Sinema,D,49%,False
2018,Arizona,General,Suffolk University,"September 27–30, 2018",500,± 4.4%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,Latino Decisions,"September 10–25, 2018",463 LV,,Kyrsten Sinema,D,47%,False
2018,Arizona,General,Emerson College,"September 19–21, 2018",650,± 4.4%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,NBC News,"September 16–20, 2018",564 LV,± 4.7%,Kyrsten Sinema,D,45%,False
2018,Arizona,General,CNN,"September 11–15, 2018",761 LV,± 4.3%,Kyrsten Sinema,D,50%,False
2018,Arizona,General,Ipsos,"September 5–14, 2018","1,016",± 4.0%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,TargetSmart (D),"September 8–13, 2018",800,± 4.0%,Kyrsten Sinema,D,51%,False
2018,Arizona,General,FOX News,"September 8–11, 2018",710 LV,± 3.5%,Kyrsten Sinema,D,47%,False
2018,Arizona,General,Gravis Marketing,"September 5–7, 2018",882,± 3.3%,Kyrsten Sinema,D,48%,False
2018,Arizona,General,OH Predictive Insights,"September 5–6, 2018",597,± 4.0%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,Data Orbital,"September 4–6, 2018",550,± 4.2%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,OH Predictive Insights,"July 23–24, 2018",600,± 4.0%,Kyrsten Sinema,D,48%,False
2018,Arizona,General,Gravis Marketing,"June 27 – July 2, 2018",925,± 3.2%,Kyrsten Sinema,D,43%,False
2018,Arizona,General,SurveyMonkey,"June 11 – July 2, 2018","1,290",± 4.5%,Kyrsten Sinema,D,48%,False
2018,Arizona,General,Emerson College,"June 21–22, 2018",650,± 4.0%,Kyrsten Sinema,D,40%,False
2018,Arizona,General,CBS News,"June 19–22, 2018",869 LV,,Kyrsten Sinema,D,45%,False
2018,Arizona,General,NBC News,"June 17–21, 2018",839,± 4.5%,Kyrsten Sinema,D,49%,False
2018,Arizona,General,SurveyMonkey,"April 2–23, 2018","1,667",± 4.0%,Kyrsten Sinema,D,51%,False
2018,Arizona,General,OH Predictive Insights,"April 10–11, 2018",600,± 4.0%,Kyrsten Sinema,D,48%,False
2018,Arizona,General,Public Policy Polling (D),"March 15–16, 2018",547,± 4.2%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,OH Predictive Insights,"November 9, 2017",600,± 4.0%,Kyrsten Sinema,D,46%,False
2018,Arizona,General,Revily (R),"October 28–31, 2017",850,± 3.4%,Kyrsten Sinema,D,33%,False
2018,Arizona,General,OH Predictive Insights,"November 2–3, 2018",631,± 3.9%,Angela Green,G,0%,False
2018,Arizona,General,Emerson College,"November 1–3, 2018",758,± 3.7%,Angela Green,G,2%,False
2018,Arizona,General,HighGround Public Affairs,"October 26–28, 2018",400,± 4.9%,Angela Green,G,4%,False
2018,Arizona,General,NBC News,"October 23–27, 2018",506 LV,± 5.4%,Angela Green,G,6%,False
2018,Arizona,General,OH Predictive Insights,"October 22–23, 2018",600,± 4.0%,Angela Green,G,1%,False
2018,Arizona,General,NYT Upshot,"October 15–19, 2018",606,± 4.2%,Angela Green,G,1%,False
2018,Arizona,General,Data Orbital,"October 16–17, 2018",600,± 4.0%,Angela Green,G,3%,False
2018,Arizona,General,OH Predictive Insights,"October 1–2, 2018",600,± 4.0%,Angela Green,G,4%,False
2018,Arizona,General,Suffolk University,"September 27–30, 2018",500,± 4.4%,Angela Green,G,2%,False
2018,Arizona,General,NBC News,"September 16–20, 2018",564 LV,± 4.7%,Angela Green,G,6%,False
2018,California,General,Change Research,"November 2–4, 2018","1,108",,Dianne Feinstein,D,42%,True
2018,California,General,Research Co.,"November 1–3, 2018",450,± 4.6%,Dianne Feinstein,D,47%,True
2018,California,General,SurveyUSA,"November 1–2, 2018",806,± 4.7%,Dianne Feinstein,D,50%,True
2018,California,General,Probolsky Research,"October 25–30, 2018",900,± 3.3%,Dianne Feinstein,D,41%,True
2018,California,General,UC Berkeley,"October 19–25, 2018","1,339",± 4.0%,Dianne Feinstein,D,45%,True
2018,California,General,YouGov,"October 10–24, 2018","2,178",± 3.1%,Dianne Feinstein,D,36%,True
2018,California,General,Public Policy Institute of California,"October 12–21, 2018",989,± 4.2%,Dianne Feinstein,D,43%,True
2018,California,General,Emerson College,"October 17–19, 2018",671,± 4.1%,Dianne Feinstein,D,41%,True
2018,California,General,SurveyUSA,"October 12–14, 2018",762,± 4.9%,Dianne Feinstein,D,40%,True
2018,California,General,1st Tuesday Campaigns,"October 1–3, 2018","1,038",± 3.0%,Dianne Feinstein,D,43%,True
2018,California,General,Vox Populi Polling,"September 16–18, 2018",500,± 4.4%,Dianne Feinstein,D,55%,True
2018,California,General,Public Policy Institute of California,"September 9–18, 2018",964,± 4.8%,Dianne Feinstein,D,40%,True
2018,California,General,Ipsos,"September 5–14, 2018","1,021",± 4.0%,Dianne Feinstein,D,44%,True
2018,California,General,Probolsky Research (R),"August 29 – September 2, 2018",900,± 5.8%,Dianne Feinstein,D,37%,True
2018,California,General,Public Policy Institute of California,"July 8–17, 2018","1,020",± 4.3%,Dianne Feinstein,D,46%,True
2018,California,General,SurveyUSA,"June 26–27, 2018",559,± 5.9%,Dianne Feinstein,D,46%,True
2018,California,General,USC Dornsife,"June 6–17, 2018",767,± 4.0%,Dianne Feinstein,D,36%,True
2018,California,General,Probolsky Research (R),"April 16–18, 2018",900,± 3.3%,Dianne Feinstein,D,38%,True
2018,California,General,USC Dornsife,"October 27 – November 6, 2017","1,296",± 4.0%,Dianne Feinstein,D,58%,True
2018,California,General,Sextant Strategies & Research,September 2017,"1,554",,Dianne Feinstein,D,36%,True
2018,California,General,Change Research,"November 2–4, 2018","1,108",,Kevin de León,D,32%,False
2018,California,General,Research Co.,"November 1–3, 2018",450,± 4.6%,Kevin de León,D,28%,False
2018,California,General,SurveyUSA,"November 1–2, 2018",806,± 4.7%,Kevin de León,D,36%,False
2018,California,General,Probolsky Research,"October 25–30, 2018",900,± 3.3%,Kevin de León,D,35%,False
2018,California,General,UC Berkeley,"October 19–25, 2018","1,339",± 4.0%,Kevin de León,D,36%,False
2018,California,General,YouGov,"October 10–24, 2018","2,178",± 3.1%,Kevin de León,D,29%,False
2018,California,General,Public Policy Institute of California,"October 12–21, 2018",989,± 4.2%,Kevin de León,D,27%,False
2018,California,General,Emerson College,"October 17–19, 2018",671,± 4.1%,Kevin de León,D,23%,False
2018,California,General,SurveyUSA,"October 12–14, 2018",762,± 4.9%,Kevin de León,D,26%,False
2018,California,General,1st Tuesday Campaigns,"October 1–3, 2018","1,038",± 3.0%,Kevin de León,D,30%,False
2018,California,General,Vox Populi Polling,"September 16–18, 2018",500,± 4.4%,Kevin de León,D,45%,False
2018,California,General,Public Policy Institute of California,"September 9–18, 2018",964,± 4.8%,Kevin de León,D,29%,False
2018,California,General,Ipsos,"September 5–14, 2018","1,021",± 4.0%,Kevin de León,D,24%,False
2018,California,General,Probolsky Research (R),"August 29 – September 2, 2018",900,± 5.8%,Kevin de León,D,29%,False
2018,California,General,Public Policy Institute of California,"July 8–17, 2018","1,020",± 4.3%,Kevin de León,D,24%,False
2018,California,General,SurveyUSA,"June 26–27, 2018",559,± 5.9%,Kevin de León,D,24%,False
2018,California,General,USC Dornsife,"June 6–17, 2018",767,± 4.0%,Kevin de León,D,18%,False
2018,California,General,Probolsky Research (R),"April 16–18, 2018",900,± 3.3%,Kevin de León,D,27%,False
2018,California,General,USC Dornsife,"October 27 – November 6, 2017","1,296",± 4.0%,Kevin de León,D,31%,False
2018,California,General,Sextant Strategies & Research,September 2017,"1,554",,Kevin de León,D,17%,False
2018,Connecticut,General,Gravis Marketing,"October 30 – November 1, 2018",681,± 3.8%,Chris Murphy,D,58%,True
2018,Connecticut,General,Emerson College,"October 27–29, 2018",780,± 3.7%,Chris Murphy,D,55%,True
2018,Connecticut,General,Quinnipiac University,"October 22–28, 2018","1,201",± 4.0%,Chris Murphy,D,56%,True
2018,Connecticut,General,Quinnipiac University,"October 3–8, 2018",767,± 5.0%,Chris Murphy,D,57%,True
2018,Connecticut,General,Gravis Marketing,"August 24–27, 2018",606,± 4.0%,Chris Murphy,D,54%,True
2018,Connecticut,General,Quinnipiac University,"August 16–21, 2018","1,029",± 3.9%,Chris Murphy,D,59%,True
2018,Connecticut,General,Gravis Marketing,"October 30 – November 1, 2018",681,± 3.8%,Matthew Corey,R,35%,False
2018,Connecticut,General,Emerson College,"October 27–29, 2018",780,± 3.7%,Matthew Corey,R,35%,False
2018,Connecticut,General,Quinnipiac University,"October 22–28, 2018","1,201",± 4.0%,Matthew Corey,R,41%,False
2018,Connecticut,General,Quinnipiac University,"October 3–8, 2018",767,± 5.0%,Matthew Corey,R,42%,False
2018,Connecticut,General,Gravis Marketing,"August 24–27, 2018",606,± 4.0%,Matthew Corey,R,37%,False
2018,Connecticut,General,Quinnipiac University,"August 16–21, 2018","1,029",± 3.9%,Matthew Corey,R,31%,False
2018,Delaware,General,University of Delaware,"September 11–17, 2018",728 LV,,Tom Carper,D,61%,True
2018,Delaware,General,Gravis Marketing,"July 24–29, 2018",884,± 3.3%,Tom Carper,D,47%,True
2018,Delaware,General,University of Delaware,"September 11–17, 2018",728 LV,,Rob Arlett,R,24%,False
2018,Delaware,General,Gravis Marketing,"July 24–29, 2018",884,± 3.3%,Rob Arlett,R,39%,False
2018,Delaware,General,University of Delaware,"September 11–17, 2018",728 LV,,Nadine Frost,L,3%,False
2018,Delaware,General,University of Delaware,"September 11–17, 2018",728 LV,,Demitri,Unknown,3%,False
2018,Florida,General,The Trafalgar Group (R),"November 4–5, 2018","1,484",± 2.5%,Bill Nelson,D,47%,True
2018,Florida,General,HarrisX,"November 3–5, 2018",600,± 4.0%,Bill Nelson,D,48%,True
2018,Florida,General,St. Pete Polls,"November 3–4, 2018","3,088",± 1.8%,Bill Nelson,D,50%,True
2018,Florida,General,HarrisX,"November 2–4, 2018",600,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Quinnipiac University,"October 29 – November 4, 2018","1,142",± 3.5%,Bill Nelson,D,51%,True
2018,Florida,General,Emerson College,"November 1–3, 2018",784,± 3.7%,Bill Nelson,D,50%,True
2018,Florida,General,HarrisX,"November 1–3, 2018",600,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Research Co.,"November 1–3, 2018",450,± 4.6%,Bill Nelson,D,47%,True
2018,Florida,General,Change Research (D-Reason to Believe PAC),"November 1–2, 2018","1,236",,Bill Nelson,D,50%,True
2018,Florida,General,St. Pete Polls,"November 1–2, 2018","2,733",± 1.9%,Bill Nelson,D,48%,True
2018,Florida,General,HarrisX,"October 31 – November 2, 2018",600,± 4.0%,Bill Nelson,D,46%,True
2018,Florida,General,Marist College,"October 30 – November 2, 2018",595 LV,± 5.0%,Bill Nelson,D,50%,True
2018,Florida,General,Gravis Marketing,"October 29 – November 2, 2018",753,± 3.6%,Bill Nelson,D,50%,True
2018,Florida,General,HarrisX,"October 30 – November 1, 2018",600,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,St. Pete Polls,"October 30–31, 2018","2,470",± 2.0%,Bill Nelson,D,49%,True
2018,Florida,General,Targoz Market Research,"October 28–31, 2018",558,,Bill Nelson,D,45%,True
2018,Florida,General,HarrisX,"October 29–31, 2018",600,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,MWR Research,"October 25–31, 2020","1,005",,Bill Nelson,D,41%,True
2018,Florida,General,The Trafalgar Group (R),"October 29–30, 2018","2,543",± 1.9%,Bill Nelson,D,49%,True
2018,Florida,General,Vox Populi Polling,"October 27–30, 2018",696,± 3.7%,Bill Nelson,D,50%,True
2018,Florida,General,HarrisX,"October 24–30, 2018","1,400",± 2.6%,Bill Nelson,D,43%,True
2018,Florida,General,Cygnal,"October 27–29, 2018",495,± 4.4%,Bill Nelson,D,50%,True
2018,Florida,General,CNN,"October 24–29, 2018",781 LV,± 4.3%,Bill Nelson,D,49%,True
2018,Florida,General,Suffolk University,"October 25–28, 2018",500,± 4.4%,Bill Nelson,D,45%,True
2018,Florida,General,NYT Upshot,"October 23–27, 2018",737,± 4.0%,Bill Nelson,D,48%,True
2018,Florida,General,University of North Florida,"October 23–26, 2018","1,051",± 3.0%,Bill Nelson,D,47%,True
2018,Florida,General,YouGov,"October 23–26, 2018",991,± 4.0%,Bill Nelson,D,46%,True
2018,Florida,General,Ipsos,"October 17–25, 2018","1,069",± 3.4%,Bill Nelson,D,49%,True
2018,Florida,General,Gravis Marketing,"October 22–23, 2018",773,± 3.5%,Bill Nelson,D,49%,True
2018,Florida,General,Strategic Research Associates,"October 16–23, 2018",800,± 3.5%,Bill Nelson,D,46%,True
2018,Florida,General,Saint Leo University,"October 16–22, 2018",698,± 3.5%,Bill Nelson,D,47%,True
2018,Florida,General,St. Pete Polls,"October 20–21, 2018","1,575",± 2.5%,Bill Nelson,D,48%,True
2018,Florida,General,Florida Atlantic University,"October 18–21, 2018",704,± 3.6%,Bill Nelson,D,41%,True
2018,Florida,General,SurveyUSA,"October 18–21, 2018",665,± 5.0%,Bill Nelson,D,49%,True
2018,Florida,General,Quinnipiac University,"October 17–21, 2018","1,161",± 3.5%,Bill Nelson,D,52%,True
2018,Florida,General,"Schroth, Eldon and Associates (D)","October 17–20, 2018",600,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,CNN,"October 16–20, 2018",759 LV,± 4.2%,Bill Nelson,D,50%,True
2018,Florida,General,OnMessage Inc. (R-Scott),"October 14–18, 2018","2,200",± 2.1%,Bill Nelson,D,46%,True
2018,Florida,General,St. Pete Polls,"October 15–16, 2018","1,974",± 2.2%,Bill Nelson,D,47%,True
2018,Florida,General,Florida Southern College,"October 1–5, 2018",476,± 4.5%,Bill Nelson,D,44%,True
2018,Florida,General,Kaiser Family Foundation,"September 19 – October 2, 2018",522,± 6.0%,Bill Nelson,D,48%,True
2018,Florida,General,St. Pete Polls,"September 29–30, 2018","2,313",± 2.0%,Bill Nelson,D,47%,True
2018,Florida,General,Public Policy Polling (D-Protect Our Care),"September 28–30, 2018",779,± 3.5%,Bill Nelson,D,48%,True
2018,Florida,General,Strategic Research Associates,"September 17–30, 2018",800,± 3.5%,Bill Nelson,D,45%,True
2018,Florida,General,Mason-Dixon,"September 24–27, 2018",815,± 3.5%,Bill Nelson,D,47%,True
2018,Florida,General,Quinnipiac University,"September 20–24, 2018",888,± 4.0%,Bill Nelson,D,53%,True
2018,Florida,General,Cherry Communications,"September 19–24, 2018",622,± 4.4%,Bill Nelson,D,48%,True
2018,Florida,General,Marist College,"September 16–20, 2018",600 LV,± 4.7%,Bill Nelson,D,48%,True
2018,Florida,General,University of North Florida,"September 17–19, 2018",603,,Bill Nelson,D,45%,True
2018,Florida,General,Florida Atlantic University,"September 13–16, 2018",850,± 3.3%,Bill Nelson,D,41%,True
2018,Florida,General,Ipsos,"September 5–12, 2018","1,000",± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Rasmussen Reports,"September 10–11, 2018",800,± 3.5%,Bill Nelson,D,45%,True
2018,Florida,General,SurveyUSA,"September 7–9, 2018",634,± 5.3%,Bill Nelson,D,44%,True
2018,Florida,General,Quinnipiac University,"August 30 – September 3, 2018",785,± 4.3%,Bill Nelson,D,49%,True
2018,Florida,General,Gravis Marketing,"August 29–30, 2018","1,225",± 2.8%,Bill Nelson,D,47%,True
2018,Florida,General,Public Policy Polling (D-EDGE Comms.),"August 29–30, 2018",743,± 4.0%,Bill Nelson,D,46%,True
2018,Florida,General,St. Pete Polls,"August 29–30, 2018","1,755",± 2.3%,Bill Nelson,D,47%,True
2018,Florida,General,Florida Atlantic University,"August 16–20, 2018",800,± 3.4%,Bill Nelson,D,39%,True
2018,Florida,General,Saint Leo University,"August 10–16, 2018",500,± 4.5%,Bill Nelson,D,36%,True
2018,Florida,General,Mason-Dixon,"July 24–25, 2018",625,± 4.0%,Bill Nelson,D,44%,True
2018,Florida,General,Florida Atlantic University,"July 20–21, 2018",800,± 3.4%,Bill Nelson,D,40%,True
2018,Florida,General,Gravis Marketing,"July 13–14, 2018","1,840",± 2.3%,Bill Nelson,D,47%,True
2018,Florida,General,SurveyMonkey,"June 11 – July 2, 2018","1,080",± 5.0%,Bill Nelson,D,46%,True
2018,Florida,General,YouGov,"June 19–22, 2018",839 LV,,Bill Nelson,D,41%,True
2018,Florida,General,Marist College,"June 17–21, 2018",947,± 3.9%,Bill Nelson,D,49%,True
2018,Florida,General,Public Policy Polling (D-EDGE Comms.),"June 18–19, 2018","1,308",± 3.2%,Bill Nelson,D,48%,True
2018,Florida,General,Gravis Marketing,"May 31 – June 15, 2018","1,251",± 2.8%,Bill Nelson,D,50%,True
2018,Florida,General,Cherry Communications,"May 25 – June 4, 2018",605,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Saint Leo University,"May 25–31, 2018",506,± 4.5%,Bill Nelson,D,34%,True
2018,Florida,General,Morning Consult,"May 29–30, 2018","1,199",± 3.0%,Bill Nelson,D,39%,True
2018,Florida,General,Florida Atlantic University,"May 4–7, 2018",728 LV,,Bill Nelson,D,45%,True
2018,Florida,General,Public Policy Polling (D-Levine),"April 10–11, 2018",661,± 3.9%,Bill Nelson,D,50%,True
2018,Florida,General,Gravis Marketing,"February 26 – March 19, 2018","2,212",± 2.1%,Bill Nelson,D,44%,True
2018,Florida,General,McLaughlin & Associates (R-NR PAC),"March 10–13, 2018",800,± 3.4%,Bill Nelson,D,46%,True
2018,Florida,General,Clearview Research,"March 1–7, 2018",750,± 3.6%,Bill Nelson,D,41%,True
2018,Florida,General,SurveyMonkey,"February 12 – March 5, 2018","1,806",± 5.0%,Bill Nelson,D,53%,True
2018,Florida,General,Quinnipiac University,"February 23–26, 2018","1,156",± 3.6%,Bill Nelson,D,46%,True
2018,Florida,General,Florida Atlantic University,"February 23–25, 2018",800,± 3.6%,Bill Nelson,D,40%,True
2018,Florida,General,Saint Leo University,"February 18–24, 2018",500,± 4.5%,Bill Nelson,D,35%,True
2018,Florida,General,Gravis Marketing,"February 1–18, 2018","1,978",± 2.2%,Bill Nelson,D,44%,True
2018,Florida,General,Florida Atlantic University,"February 1–4, 2018",750,± 3.7%,Bill Nelson,D,34%,True
2018,Florida,General,University of North Florida,"January 29 – February 4, 2018",429,± 4.7%,Bill Nelson,D,48%,True
2018,Florida,General,Mason-Dixon,"January 30 – February 1, 2018",625,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Dixie Strategies,"January 9–10, 2018",785,± 3.5%,Bill Nelson,D,38%,True
2018,Florida,General,Gravis Marketing,"December 19–24, 2017","5,778",± 1.3%,Bill Nelson,D,44%,True
2018,Florida,General,Saint Leo University,"November 19–24, 2017",500,± 4.5%,Bill Nelson,D,32%,True
2018,Florida,General,Mason-Dixon,"October 17–19, 2017",625,± 4.0%,Bill Nelson,D,44%,True
2018,Florida,General,University of North Florida,"October 11–17, 2017",706,± 3.4%,Bill Nelson,D,37%,True
2018,Florida,General,Cherry Communications,"September 17–24, 2017",615,± 4.0%,Bill Nelson,D,45%,True
2018,Florida,General,Saint Leo University,"September 10–16, 2017",500,± 4.5%,Bill Nelson,D,33%,True
2018,Florida,General,Florida Atlantic University,"August 24–26, 2017",800,± 4.0%,Bill Nelson,D,42%,True
