Year,State,Primary_Type,Poll_Source,Date,Date_Start,Date_End,Sample,MoE,Candidate,Party,Pct,Incumbent,Date_Original
2006,Hawaii,Democratic Primary,Honolulu Advertiser,2006-07-02,2006-07-02,2006-07-02,,,Daniel Akaka,D,51%,True,"July 2, 2006"
2006,Hawaii,Democratic Primary,Rasmussen,2006-08-11,2006-08-11,2006-08-11,,,Daniel Akaka,D,47%,True,"August 11, 2006"
2006,Hawaii,Democratic Primary,Honolulu Advertiser,2006-09-17,2006-09-17,2006-09-17,,,Daniel Akaka,D,51%,True,"September 17, 2006"
2006,Hawaii,Democratic Primary,QMark Research & Polling,2006-05-15,2006-05-15,2006-05-15,,,Ed Case,D,38%,False,"May 15, 2006"
2006,Hawaii,Democratic Primary,Honolulu Advertiser,2006-07-02,2006-07-02,2006-07-02,,,Ed Case,D,40%,False,"July 2, 2006"
2006,Hawaii,Democratic Primary,Rasmussen,2006-08-11,2006-08-11,2006-08-11,,,Ed Case,D,45%,False,"August 11, 2006"
2006,Hawaii,Democratic Primary,Honolulu Advertiser,2006-09-17,2006-09-17,2006-09-17,,,Ed Case,D,38%,False,"September 17, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,Ben Cardin,D,26%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,Ben Cardin,D,32%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,Public Opinion Strategies,2006-08-01 to 2006-08-02,2006-08-01,2006-08-02,,,Ben Cardin,D,31%,False,"August 1–2, 2006"
2006,Maryland,Democratic Primary,Gonzales Research,2006-08-30,2006-08-30,2006-08-30,,,Ben Cardin,D,43%,False,"August 30, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-08-31,2006-08-31,2006-08-31,,,Ben Cardin,D,38%,False,"August 31, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-09-11,2006-09-11,2006-09-11,,,Ben Cardin,D,47%,False,"September 11, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,A. Robert Kaufman,D,2%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,A. Robert Kaufman,D,1%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,Allan Lichtman,D,4%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,Allan Lichtman,D,1%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,Kweisi Mfume,D,33%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,Kweisi Mfume,D,28%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,Public Opinion Strategies,2006-08-01 to 2006-08-02,2006-08-01,2006-08-02,,,Kweisi Mfume,D,25%,False,"August 1–2, 2006"
2006,Maryland,Democratic Primary,Gonzales Research,2006-08-30,2006-08-30,2006-08-30,,,Kweisi Mfume,D,30%,False,"August 30, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-08-31,2006-08-31,2006-08-31,,,Kweisi Mfume,D,42%,False,"August 31, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-09-11,2006-09-11,2006-09-11,,,Kweisi Mfume,D,38%,False,"September 11, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,Josh Rales,D,0%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,Josh Rales,D,1%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,Public Opinion Strategies,2006-08-01 to 2006-08-02,2006-08-01,2006-08-02,,,Josh Rales,D,4%,False,"August 1–2, 2006"
2006,Maryland,Democratic Primary,Gonzales Research,2006-08-30,2006-08-30,2006-08-30,,,Josh Rales,D,6%,False,"August 30, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-08-31,2006-08-31,2006-08-31,,,Josh Rales,D,7%,False,"August 31, 2006"
2006,Maryland,Democratic Primary,SurveyUSA,2006-09-11,2006-09-11,2006-09-11,,,Josh Rales,D,7%,False,"September 11, 2006"
2006,Maryland,Democratic Primary,The Washington Post,2006-06-25,2006-06-25,2006-06-25,,,Dennis F. Rasmussen,D,4%,False,"June 25, 2006"
2006,Maryland,Democratic Primary,The Baltimore Sun,2006-07-17,2006-07-17,2006-07-17,,,Dennis F. Rasmussen,D,1%,False,"July 17, 2006"
2006,Maryland,Democratic Primary,Public Opinion Strategies,2006-08-01 to 2006-08-02,2006-08-01,2006-08-02,,,Dennis F. Rasmussen,D,6%,False,"August 1–2, 2006"
2006,Rhode Island,Republican Primary,Rhode Island College,2006-04,2006-04-01,2006-04-30,,,Lincoln Chafee,R,56%,True,April 2006
2006,Rhode Island,Republican Primary,American Research Group,2006-05-05,2006-05-05,2006-05-05,,,Lincoln Chafee,R,48%,True,"May 5, 2006"
2006,Rhode Island,Republican Primary,Club for Growth,2006-06-02,2006-06-02,2006-06-02,,,Lincoln Chafee,R,45%,True,"June 2, 2006"
2006,Rhode Island,Republican Primary,Rhode Island College,2006-06,2006-06-01,2006-06-30,,,Lincoln Chafee,R,39%,True,June 2006
2006,Rhode Island,Republican Primary,Rhode Island College,2006-08-28 to 2006-08-30,2006-08-28,2006-08-30,,,Lincoln Chafee,R,34%,True,"August 28–30, 2006"
2006,Rhode Island,Republican Primary,RNSC,2006-08-30,2006-08-30,2006-08-30,,,Lincoln Chafee,R,53%,True,"August 30, 2006"
2006,Rhode Island,Republican Primary,Rhode Island College,2006-04,2006-04-01,2006-04-30,,,Steve Laffey,R,28%,False,April 2006
2006,Rhode Island,Republican Primary,American Research Group,2006-05-05,2006-05-05,2006-05-05,,,Steve Laffey,R,39%,False,"May 5, 2006"
2006,Rhode Island,Republican Primary,Club for Growth,2006-06-02,2006-06-02,2006-06-02,,,Steve Laffey,R,44%,False,"June 2, 2006"
2006,Rhode Island,Republican Primary,Rhode Island College,2006-06,2006-06-01,2006-06-30,,,Steve Laffey,R,38%,False,June 2006
2006,Rhode Island,Republican Primary,Rhode Island College,2006-08-28 to 2006-08-30,2006-08-28,2006-08-30,,,Steve Laffey,R,51%,False,"August 28–30, 2006"
2006,Rhode Island,Republican Primary,RNSC,2006-08-30,2006-08-30,2006-08-30,,,Steve Laffey,R,39%,False,"August 30, 2006"
2006,Tennessee,Republican Primary,City Paper,2006-05-09,2006-05-09,2006-05-09,,,Hilleary,R,34%,False,"May 9, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-16,2006-05-16,2006-05-16,,,Hilleary,R,40%,False,"May 16, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-23,2006-05-23,2006-05-23,,,Hilleary,R,28%,False,"May 23, 2006"
2006,Tennessee,Republican Primary,University of Tennessee,2006-07-20,2006-07-20,2006-07-20,,,Hilleary,R,15%,False,"July 20, 2006"
2006,Tennessee,Republican Primary,Mason-Dixon,2006-07-23,2006-07-23,2006-07-23,,,Hilleary,R,22%,False,"July 23, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-07-24,2006-07-24,2006-07-24,,,Hilleary,R,15%,False,"July 24, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-08-02,2006-08-02,2006-08-02,,,Hilleary,R,20%,False,"August 2, 2006"
2006,Tennessee,Republican Primary,City Paper,2006-05-09,2006-05-09,2006-05-09,,,Bryant,R,23%,False,"May 9, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-16,2006-05-16,2006-05-16,,,Bryant,R,28%,False,"May 16, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-23,2006-05-23,2006-05-23,,,Bryant,R,23%,False,"May 23, 2006"
2006,Tennessee,Republican Primary,University of Tennessee,2006-07-20,2006-07-20,2006-07-20,,,Bryant,R,26%,False,"July 20, 2006"
2006,Tennessee,Republican Primary,Mason-Dixon,2006-07-23,2006-07-23,2006-07-23,,,Bryant,R,23%,False,"July 23, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-07-24,2006-07-24,2006-07-24,,,Bryant,R,29%,False,"July 24, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-08-02,2006-08-02,2006-08-02,,,Bryant,R,31%,False,"August 2, 2006"
2006,Tennessee,Republican Primary,City Paper,2006-05-09,2006-05-09,2006-05-09,,,Corker,R,19%,False,"May 9, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-16,2006-05-16,2006-05-16,,,Corker,R,23%,False,"May 16, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-05-23,2006-05-23,2006-05-23,,,Corker,R,38%,False,"May 23, 2006"
2006,Tennessee,Republican Primary,University of Tennessee,2006-07-20,2006-07-20,2006-07-20,,,Corker,R,37%,False,"July 20, 2006"
2006,Tennessee,Republican Primary,Mason-Dixon,2006-07-23,2006-07-23,2006-07-23,,,Corker,R,39%,False,"July 23, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-07-24,2006-07-24,2006-07-24,,,Corker,R,49%,False,"July 24, 2006"
2006,Tennessee,Republican Primary,SurveyUSA,2006-08-02,2006-08-02,2006-08-02,,,Corker,R,45%,False,"August 2, 2006"
2006,Texas,Democratic Primary,Polimetrix,2006-11-05,2006-11-05,2006-11-05,,,Hutchison,R,65%,False,"November 5, 2006"
2006,Texas,Democratic Primary,Zogby,2006-10-25,2006-10-25,2006-10-25,,,Hutchison,R,61%,False,"October 25, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-10-23,2006-10-23,2006-10-23,,,Hutchison,R,60%,False,"October 23, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-08-31,2006-08-31,2006-08-31,,,Hutchison,R,58%,False,"August 31, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-08-03,2006-08-03,2006-08-03,,,Hutchison,R,61%,False,"August 3, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-07-13,2006-07-13,2006-07-13,,,Hutchison,R,58%,False,"July 13, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-05-18,2006-05-18,2006-05-18,,,Hutchison,R,53%,False,"May 18, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-01-08,2006-01-08,2006-01-08,,,Hutchison,R,64%,False,"January 8, 2006"
2006,Texas,Democratic Primary,Polimetrix,2006-11-05,2006-11-05,2006-11-05,,,Radnofsky,D,29%,False,"November 5, 2006"
2006,Texas,Democratic Primary,Zogby,2006-10-25,2006-10-25,2006-10-25,,,Radnofsky,D,27%,False,"October 25, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-10-23,2006-10-23,2006-10-23,,,Radnofsky,D,34%,False,"October 23, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-08-31,2006-08-31,2006-08-31,,,Radnofsky,D,32%,False,"August 31, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-08-03,2006-08-03,2006-08-03,,,Radnofsky,D,31%,False,"August 3, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-07-13,2006-07-13,2006-07-13,,,Radnofsky,D,31%,False,"July 13, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-05-18,2006-05-18,2006-05-18,,,Radnofsky,D,34%,False,"May 18, 2006"
2006,Texas,Democratic Primary,Rasmussen,2006-01-08,2006-01-08,2006-01-08,,,Radnofsky,D,25%,False,"January 8, 2006"
